=== Run information ===

Scheme:
	RandomForest -P 100 -I 300 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1

Lagged and derived variable options:
	-F [Sottoarea_29.Prodotto_2.Vendite] -L 1 -M 365 -R 30,60,90,365 -G Sottoarea_29.Prodotto_2.Data -dayofweek -weekend

Relation:     Prodotto2_Sottoarea_29-weka.filters.unsupervised.attribute.Remove-R1-6
Instances:    870
Attributes:   4
              Sottoarea_29.Prodotto_2.Data
              Sottoarea_29.Prodotto_2.Day
              Sottoarea_29.Prodotto_2.Season
              Sottoarea_29.Prodotto_2.Vendite

Transformed training data:

              Sottoarea_29.Prodotto_2.Vendite
              DayOfWeek
              Weekend
              Sottoarea_29.Prodotto_2.Data-remapped
              Lag_Sottoarea_29.Prodotto_2.Vendite-30
              Lag_Sottoarea_29.Prodotto_2.Vendite-60
              Lag_Sottoarea_29.Prodotto_2.Vendite-90
              Lag_Sottoarea_29.Prodotto_2.Vendite-365
              Sottoarea_29.Prodotto_2.Data-remapped^2
              Sottoarea_29.Prodotto_2.Data-remapped^3
              Sottoarea_29.Prodotto_2.Data-remapped*Lag_Sottoarea_29.Prodotto_2.Vendite-30
              Sottoarea_29.Prodotto_2.Data-remapped*Lag_Sottoarea_29.Prodotto_2.Vendite-60
              Sottoarea_29.Prodotto_2.Data-remapped*Lag_Sottoarea_29.Prodotto_2.Vendite-90
              Sottoarea_29.Prodotto_2.Data-remapped*Lag_Sottoarea_29.Prodotto_2.Vendite-365

Sottoarea_29.Prodotto_2.Vendite:
RandomForest

Bagging with 300 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

=== Predictions for training data: Sottoarea_29.Prodotto_2.Vendite (10-steps ahead) ===

      inst#       actual    predicted        error
        375            2       1.7687      -0.2313
        376            1       1.0284       0.0284
        377            4       4.1391       0.1391
        378            1       1.9325       0.9325
        379            4       4.0494       0.0494
        380            4        3.844       -0.156
        381            4       4.0636       0.0636
        382            0       0.8273       0.8273
        383            0       0.5821       0.5821
        384            2        2.725        0.725
        385            4       4.4136       0.4136
        386            6        5.274       -0.726
        387            4       3.8388      -0.1612
        388            5       5.0267       0.0267
        389            2       1.8335      -0.1665
        390            2       1.7306      -0.2694
        391            3       3.2722       0.2722
        392            3       3.6031       0.6031
        393            5       5.0682       0.0682
        394            3       3.7927       0.7927
        395            3       3.6686       0.6686
        396            1       1.5619       0.5619
        397            1       1.2267       0.2267
        398            3       4.1846       1.1846
        399            6        5.477       -0.523
        400           11       8.7844      -2.2156
        401           11       8.9013      -2.0987
        402           12       9.6246      -2.3754
        403            3       2.8959      -0.1041
        404            1       1.2136       0.2136
        405           16      11.5163      -4.4837
        406           26      17.6055      -8.3945
        407            4       5.5143       1.5143
        408            6       6.1186       0.1186
        409            8       6.9127      -1.0873
        410            4       3.3347      -0.6653
        411            2       1.7582      -0.2418
        412            3       3.4869       0.4869
        413            6       5.5413      -0.4587
        414            5       4.9552      -0.0448
        415            7       6.1991      -0.8009
        416            4       4.6893       0.6893
        417            4       3.5845      -0.4155
        418            1       1.0423       0.0423
        419            4       4.9169       0.9169
        420            3       5.0572       2.0572
        421            4        4.135        0.135
        422            5        5.123        0.123
        423            7       6.3425      -0.6575
        424            4       3.4723      -0.5277
        425            1       1.0625       0.0625
        426            3       3.8146       0.8146
        427            4       4.3363       0.3363
        428            4       4.1137       0.1137
        429            6       5.3438      -0.6562
        430            3       3.6935       0.6935
        431            4       3.4652      -0.5348
        432            1       1.2419       0.2419
        433            8       6.9378      -1.0622
        434            6       5.0789      -0.9211
        435            5       5.0431       0.0431
        436            4       4.3682       0.3682
        437            4       4.0333       0.0333
        438            3       2.9068      -0.0932
        439            1       1.1341       0.1341
        440            4       4.3622       0.3622
        441            4       4.2785       0.2785
        442            5       4.9908      -0.0092
        443            4       3.8595      -0.1405
        444            6       5.0173      -0.9827
        445            2       2.1731       0.1731
        446            1       1.3905       0.3905
        447            4        4.075        0.075
        448            3       3.0283       0.0283
        449            5       4.5677      -0.4323
        450            5       4.9006      -0.0994
        451            5       4.5987      -0.4013
        452            2       2.4971       0.4971
        453            1       1.1291       0.1291
        454            4       4.2038       0.2038
        455            3        3.573        0.573
        456            2       3.2006       1.2006
        457            3       3.6142       0.6142
        458            5       4.7985      -0.2015
        459            4       3.3319      -0.6681
        460            4       3.1226      -0.8774
        461            2        3.658        1.658
        462            4       4.4911       0.4911
        463            4       4.3575       0.3575
        464            5        4.864       -0.136
        465            4       4.2186       0.2186
        466            0       1.2254       1.2254
        467            3       2.3593      -0.6407
        468           11       7.9852      -3.0148
        469            8       6.7745      -1.2255
        470            6       5.6151      -0.3849
        471            5       4.9182      -0.0818
        472            3       3.5667       0.5667
        473            5       3.9548      -1.0452
        474            1       1.2847       0.2847
        475            3       3.7934       0.7934
        476            1        1.789        0.789
        477            8       6.8716      -1.1284
        478            8       6.7899      -1.2101
        479            5       4.6471      -0.3529
        480            3       2.3079      -0.6921
        481            1       1.1383       0.1383
        482            4       3.8699      -0.1301
        483            3       4.0428       1.0428
        484            4       4.7619       0.7619
        485            6        5.705       -0.295
        486            3       3.2895       0.2895
        487            1       1.7466       0.7466
        488            2       1.7446      -0.2554
        489            7       5.9602      -1.0398
        490            3        3.692        0.692
        491            7        5.898       -1.102
        492            4       4.2685       0.2685
        493            9       7.3553      -1.6447
        494            4       3.4692      -0.5308
        495            1       1.0718       0.0718
        496            5       5.3134       0.3134
        497            3       3.4183       0.4183
        498            5       4.5954      -0.4046
        499            5       4.6467      -0.3533
        500            4       4.2003       0.2003
        501            0       1.1014       1.1014
        502            3       2.3794      -0.6206
        503            5       4.8403      -0.1597
        504            3       3.3992       0.3992
        505            3       3.2915       0.2915
        506            3       3.5263       0.5263
        507            6       5.1396      -0.8604
        508            5       3.9374      -1.0626
        509            0       0.4569       0.4569
        510            1       2.1779       1.1779
        511            5       4.3826      -0.6174
        512            4       4.1905       0.1905
        513            5        4.917       -0.083
        514            4       4.1199       0.1199
        515            2       2.3056       0.3056
        516            1       1.1169       0.1169
        517            2       2.6003       0.6003
        518            1       1.9053       0.9053
        519            3       4.0282       1.0282
        520            5        4.766       -0.234
        521            5       4.8465      -0.1535
        522            1       1.5467       0.5467
        523            2        1.562       -0.438
        524            4       4.3303       0.3303
        525            4       3.9419      -0.0581
        526            6       5.2538      -0.7462
        527            4       4.3428       0.3428
        528            1        2.621        1.621
        529            5         3.61        -1.39
        530            1       1.0083       0.0083
        531           10       7.3327      -2.6673
        532            4       3.8975      -0.1025
        533            5       5.2597       0.2597
        534            4       4.0531       0.0531
        535            3       3.4059       0.4059
        536            0       1.4045       1.4045
        537            2       1.4567      -0.5433
        538            3       3.2735       0.2735
        539            4       4.0187       0.0187
        540            1       2.4133       1.4133
        541            4       4.1317       0.1317
        542            3       3.4752       0.4752
        543            2       1.9198      -0.0802
        544            1       0.9984      -0.0016
        545            2       2.5162       0.5162
        546            2       2.6144       0.6144
        547            4       4.0526       0.0526
        548            2       2.7449       0.7449
        549            8       6.6198      -1.3802
        550            1       1.1432       0.1432
        551            0       0.3929       0.3929
        552            3       3.2553       0.2553
        553            9       7.5014      -1.4986
        554           11       8.6909      -2.3091
        555            6       5.3205      -0.6795
        556            4       4.1936       0.1936
        557            2       1.5837      -0.4163
        558            1       1.0062       0.0062
        559            6        5.391       -0.609
        560            4        3.933       -0.067
        561            4       4.4492       0.4492
        562            6       5.3264      -0.6736
        563            5       4.6017      -0.3983
        564            1       1.1533       0.1533
        565            0       0.4637       0.4637
        566            3       3.3532       0.3532
        567            3       3.4976       0.4976
        568            3       3.3607       0.3607
        569            3       3.2265       0.2265
        570            2       2.8789       0.8789
        571            1       1.2089       0.2089
        572            2       1.5131      -0.4869
        573            3       2.8931      -0.1069
        574            5       4.3406      -0.6594
        575            3       3.3148       0.3148
        576            2       2.7617       0.7617
        577            4       4.1711       0.1711
        578            2       1.6639      -0.3361
        579            0       0.3397       0.3397
        580            3       2.9308      -0.0692
        581            2       2.7629       0.7629
        582            3       3.0769       0.0769
        583            3       3.2274       0.2274
        584            4       3.9537      -0.0463
        585            1       1.1162       0.1162
        586            0       0.1967       0.1967
        587            2       2.2036       0.2036
        588            3       3.7921       0.7921
        589            3       3.4916       0.4916
        590            2       2.5432       0.5432
        591            4        4.612        0.612
        592            0       0.3721       0.3721
        593            0       0.1467       0.1467
        594            2       2.1767       0.1767
        595            4       3.6687      -0.3313
        596            3       3.3408       0.3408
        597            3       3.1469       0.1469
        598            3       3.3583       0.3583
        599            2         1.89        -0.11
        600            0       0.4622       0.4622
        601            2       2.4983       0.4983
        602            2       2.6691       0.6691
        603            2       2.4713       0.4713
        604            2       2.4314       0.4314
        605            4       3.8823      -0.1177
        606            1       1.4439       0.4439
        607            0        0.363        0.363
        608            3       3.4568       0.4568
        609            2       2.9652       0.9652
        610            2       2.3836       0.3836
        611            2       2.6309       0.6309
        612            2       2.7453       0.7453
        613            0       0.5722       0.5722
        614            2       1.7372      -0.2628
        615            3       3.4322       0.4322
        616            2       2.8133       0.8133
        617            5       4.6199      -0.3801
        618            6       5.0252      -0.9748
        619            7       6.3683      -0.6317
        620            4       2.7564      -1.2436
        621            1       0.8665      -0.1335
        622            7        5.968       -1.032
        623            6       5.1042      -0.8958
        624            4       4.0659       0.0659
        625            3       3.2652       0.2652
        626            8       6.8927      -1.1073
        627            0       0.4484       0.4484
        628            1       0.9633      -0.0367
        629            5       4.6213      -0.3787
        630            3       3.6878       0.6878
        631            5       4.7729      -0.2271
        632            4       4.1961       0.1961
        633            5        5.178        0.178
        634            1       1.3766       0.3766
        635            1       0.9167      -0.0833
        636            3        3.253        0.253
        637            2       3.2359       1.2359
        638            4       4.2894       0.2894
        639            7       5.8943      -1.1057
        640            7       6.4979      -0.5021
        641            3        2.693       -0.307
