=== Run information ===

Scheme:
	RandomForest -P 100 -I 300 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1

Lagged and derived variable options:
	-F [Sottoarea_47.Prodotto_2.Vendite] -L 1 -M 365 -R 30,60,90,365 -G Sottoarea_47.Prodotto_2.Data -dayofweek -weekend

Relation:     Prodotto2_Sottoarea_47-weka.filters.unsupervised.attribute.Remove-R1-6
Instances:    870
Attributes:   4
              Sottoarea_47.Prodotto_2.Data
              Sottoarea_47.Prodotto_2.Day
              Sottoarea_47.Prodotto_2.Season
              Sottoarea_47.Prodotto_2.Vendite

Transformed training data:

              Sottoarea_47.Prodotto_2.Vendite
              DayOfWeek
              Weekend
              Sottoarea_47.Prodotto_2.Data-remapped
              Lag_Sottoarea_47.Prodotto_2.Vendite-30
              Lag_Sottoarea_47.Prodotto_2.Vendite-60
              Lag_Sottoarea_47.Prodotto_2.Vendite-90
              Lag_Sottoarea_47.Prodotto_2.Vendite-365
              Sottoarea_47.Prodotto_2.Data-remapped^2
              Sottoarea_47.Prodotto_2.Data-remapped^3
              Sottoarea_47.Prodotto_2.Data-remapped*Lag_Sottoarea_47.Prodotto_2.Vendite-30
              Sottoarea_47.Prodotto_2.Data-remapped*Lag_Sottoarea_47.Prodotto_2.Vendite-60
              Sottoarea_47.Prodotto_2.Data-remapped*Lag_Sottoarea_47.Prodotto_2.Vendite-90
              Sottoarea_47.Prodotto_2.Data-remapped*Lag_Sottoarea_47.Prodotto_2.Vendite-365

Sottoarea_47.Prodotto_2.Vendite:
RandomForest

Bagging with 300 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

=== Predictions for training data: Sottoarea_47.Prodotto_2.Vendite (10-steps ahead) ===

      inst#       actual    predicted        error
        375            1       0.8634      -0.1366
        376            0       0.1833       0.1833
        377            1       1.1483       0.1483
        378            1       1.1816       0.1816
        379            4       2.7791      -1.2209
        380            1       1.0576       0.0576
        381            1       1.3538       0.3538
        382            0       0.4592       0.4592
        383            0       0.2648       0.2648
        384            1       1.0087       0.0087
        385            1       1.0796       0.0796
        386            2       1.9132      -0.0868
        387            1       1.0843       0.0843
        388            2       1.6792      -0.3208
        389            0       0.4974       0.4974
        390            1       0.7405      -0.2595
        391            1       1.0347       0.0347
        392            1       1.2348       0.2348
        393            2       1.7871      -0.2129
        394            1       1.1106       0.1106
        395            1       1.3791       0.3791
        396            1       1.0924       0.0924
        397            0       0.1742       0.1742
        398            1       1.0148       0.0148
        399            2       1.7172      -0.2828
        400            1       1.3227       0.3227
        401            1       1.2161       0.2161
        402            2        2.033        0.033
        403            1         1.03         0.03
        404            0        0.254        0.254
        405            1       0.9545      -0.0455
        406            1       1.2716       0.2716
        407            2       1.7638      -0.2362
        408            2       1.8416      -0.1584
        409            2        2.096        0.096
        410            2       1.5509      -0.4491
        411            1       0.8306      -0.1694
        412            2       1.7372      -0.2628
        413            2        1.841       -0.159
        414            2          1.8         -0.2
        415            2       2.0829       0.0829
        416            3       2.6103      -0.3897
        417            1       1.0603       0.0603
        418            1       0.7856      -0.2144
        419            1       1.1557       0.1557
        420            1       1.3068       0.3068
        421            1       1.2757       0.2757
        422            3       2.5754      -0.4246
        423            2       2.1195       0.1195
        424            1       1.1972       0.1972
        425            0       0.3313       0.3313
        426            2       1.7678      -0.2322
        427            2       1.8356      -0.1644
        428            1       1.1895       0.1895
        429            1       1.4935       0.4935
        430            2       2.0372       0.0372
        431            2       1.6529      -0.3471
        432            1        0.829       -0.171
        433            1       1.1236       0.1236
        434            1        1.418        0.418
        435            2       2.0097       0.0097
        436            5       3.8277      -1.1723
        437            3       2.5224      -0.4776
        438            2       1.6962      -0.3038
        439            0       0.1821       0.1821
        440            3       2.3939      -0.6061
        441            4       3.0996      -0.9004
        442            2       1.9022      -0.0978
        443            2         1.88        -0.12
        444            2         2.02         0.02
        445            1        1.153        0.153
        446            1       0.8045      -0.1955
        447            1       1.1733       0.1733
        448            2       1.9985      -0.0015
        449            2       1.8719      -0.1281
        450            1        1.279        0.279
        451            3       2.4912      -0.5088
        452            1       1.0456       0.0456
        453            1       0.8348      -0.1652
        454            1         1.15         0.15
        455            2       1.9093      -0.0907
        456            1       1.3278       0.3278
        457            2       1.9486      -0.0514
        458            2       2.0688       0.0688
        459            2       1.6639      -0.3361
        460            2        1.535       -0.465
        461            2       1.8572      -0.1428
        462            2        1.996       -0.004
        463            2       1.8867      -0.1133
        464            2       2.0283       0.0283
        465            2        2.114        0.114
        466            0        0.357        0.357
        467            0       0.2764       0.2764
        468            2       1.7772      -0.2228
        469            2       1.9704      -0.0296
        470            1       1.4009       0.4009
        471            1       1.5552       0.5552
        472            1       1.3356       0.3356
        473            1       1.1112       0.1112
        474            0       0.1967       0.1967
        475            1       1.1087       0.1087
        476            1       1.2433       0.2433
        477            2       1.9264      -0.0736
        478            3       2.8192      -0.1808
        479            2       2.1962       0.1962
        480            2       1.6806      -0.3194
        481            1       0.9027      -0.0973
        482            1       1.0596       0.0596
        483            2       2.0453       0.0453
        484            2        1.997       -0.003
        485            2       2.0626       0.0626
        486            2        1.991       -0.009
        487            1       1.1185       0.1185
        488            1       0.9392      -0.0608
        489            1       1.4343       0.4343
        490            3        2.643       -0.357
