=== Run information ===

Scheme:
	RandomForest -P 100 -I 300 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1

Lagged and derived variable options:
	-F [Sottoarea_2.Prodotto_2.Vendite] -L 1 -M 365 -R 30,60,90,365 -G Sottoarea_2.Prodotto_2.Data -dayofweek -weekend

Relation:     Prodotto2_Sottoarea_2-weka.filters.unsupervised.attribute.Remove-R1-6
Instances:    870
Attributes:   4
              Sottoarea_2.Prodotto_2.Data
              Sottoarea_2.Prodotto_2.Day
              Sottoarea_2.Prodotto_2.Season
              Sottoarea_2.Prodotto_2.Vendite

Transformed training data:

              Sottoarea_2.Prodotto_2.Vendite
              DayOfWeek
              Weekend
              Sottoarea_2.Prodotto_2.Data-remapped
              Lag_Sottoarea_2.Prodotto_2.Vendite-30
              Lag_Sottoarea_2.Prodotto_2.Vendite-60
              Lag_Sottoarea_2.Prodotto_2.Vendite-90
              Lag_Sottoarea_2.Prodotto_2.Vendite-365
              Sottoarea_2.Prodotto_2.Data-remapped^2
              Sottoarea_2.Prodotto_2.Data-remapped^3
              Sottoarea_2.Prodotto_2.Data-remapped*Lag_Sottoarea_2.Prodotto_2.Vendite-30
              Sottoarea_2.Prodotto_2.Data-remapped*Lag_Sottoarea_2.Prodotto_2.Vendite-60
              Sottoarea_2.Prodotto_2.Data-remapped*Lag_Sottoarea_2.Prodotto_2.Vendite-90
              Sottoarea_2.Prodotto_2.Data-remapped*Lag_Sottoarea_2.Prodotto_2.Vendite-365

Sottoarea_2.Prodotto_2.Vendite:
RandomForest

Bagging with 300 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

=== Predictions for training data: Sottoarea_2.Prodotto_2.Vendite (10-steps ahead) ===

      inst#       actual    predicted        error
        375            3       2.3046      -0.6954
        376            0       0.4212       0.4212
        377            3        3.101        0.101
        378            5       4.3752      -0.6248
        379            5       4.2202      -0.7798
        380            4        3.783       -0.217
        381            2       2.2274       0.2274
        382            0       0.8904       0.8904
        383            0       0.3992       0.3992
        384            4       3.4205      -0.5795
        385            3       3.0088       0.0088
        386            7       5.4119      -1.5881
        387            3       3.6894       0.6894
        388            5       4.2411      -0.7589
        389            1       1.1345       0.1345
        390            1       0.9653      -0.0347
        391            4        3.423       -0.577
        392            3       2.9107      -0.0893
        393            3       3.3335       0.3335
        394            3       3.3897       0.3897
        395            4       3.9707      -0.0293
        396            2       1.9038      -0.0962
        397            1       1.0129       0.0129
        398            2       2.4056       0.4056
        399            3       3.4629       0.4629
        400            3       3.5723       0.5723
        401            3       3.1886       0.1886
        402            3       3.3195       0.3195
        403            3       3.1347       0.1347
        404            2        1.734       -0.266
        405            3        2.883       -0.117
        406            3       2.9084      -0.0916
        407            3       3.0184       0.0184
        408            4       4.0548       0.0548
        409            5       4.2516      -0.7484
        410            5       3.5673      -1.4327
        411            1        1.141        0.141
        412            1       1.5017       0.5017
        413            3       2.9732      -0.0268
        414            2       2.2606       0.2606
        415            5       4.7674      -0.2326
        416            2       2.5735       0.5735
        417            3       2.8216      -0.1784
        418            1       1.1161       0.1161
        419            2       2.1118       0.1118
        420            4       3.3823      -0.6177
        421            2       2.3805       0.3805
        422            5       4.6356      -0.3644
        423            4       3.6742      -0.3258
        424            3       2.7279      -0.2721
        425            1       1.1449       0.1449
        426            4       3.5011      -0.4989
        427            2        2.577        0.577
        428            5       4.3973      -0.6027
        429            9       7.2329      -1.7671
        430            3       3.1883       0.1883
        431            7       5.0399      -1.9601
        432            2       1.7637      -0.2363
        433            7        5.491       -1.509
        434            4       3.2333      -0.7667
        435            4        3.705       -0.295
