=== Run information ===

Scheme:
	RandomForest -P 100 -I 300 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1

Lagged and derived variable options:
	-F [Sottoarea_55.Prodotto_2.Vendite] -L 1 -M 365 -R 30,60,90,365 -G Sottoarea_55.Prodotto_2.Data -dayofweek -weekend

Relation:     Prodotto2_Sottoarea_55-weka.filters.unsupervised.attribute.Remove-R1-6
Instances:    870
Attributes:   4
              Sottoarea_55.Prodotto_2.Data
              Sottoarea_55.Prodotto_2.Day
              Sottoarea_55.Prodotto_2.Season
              Sottoarea_55.Prodotto_2.Vendite

Transformed training data:

              Sottoarea_55.Prodotto_2.Vendite
              DayOfWeek
              Weekend
              Sottoarea_55.Prodotto_2.Data-remapped
              Lag_Sottoarea_55.Prodotto_2.Vendite-30
              Lag_Sottoarea_55.Prodotto_2.Vendite-60
              Lag_Sottoarea_55.Prodotto_2.Vendite-90
              Lag_Sottoarea_55.Prodotto_2.Vendite-365
              Sottoarea_55.Prodotto_2.Data-remapped^2
              Sottoarea_55.Prodotto_2.Data-remapped^3
              Sottoarea_55.Prodotto_2.Data-remapped*Lag_Sottoarea_55.Prodotto_2.Vendite-30
              Sottoarea_55.Prodotto_2.Data-remapped*Lag_Sottoarea_55.Prodotto_2.Vendite-60
              Sottoarea_55.Prodotto_2.Data-remapped*Lag_Sottoarea_55.Prodotto_2.Vendite-90
              Sottoarea_55.Prodotto_2.Data-remapped*Lag_Sottoarea_55.Prodotto_2.Vendite-365

Sottoarea_55.Prodotto_2.Vendite:
RandomForest

Bagging with 300 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

=== Predictions for training data: Sottoarea_55.Prodotto_2.Vendite (10-steps ahead) ===

      inst#       actual    predicted        error
        375            1       0.9246      -0.0754
        376            1        0.789       -0.211
        377            2       2.0769       0.0769
        378            2       2.1262       0.1262
        379            4       3.4781      -0.5219
        380            2       2.3377       0.3377
        381            3        2.994       -0.006
        382            0       0.6895       0.6895
        383            0       0.2674       0.2674
        384            2       2.1341       0.1341
        385            3       2.6914      -0.3086
        386            4       3.6096      -0.3904
        387            3       2.9584      -0.0416
        388            3       2.8848      -0.1152
        389            2       1.8739      -0.1261
        390            1       0.8659      -0.1341
        391            2       2.1763       0.1763
        392            2       2.2285       0.2285
        393            3       3.1074       0.1074
        394            3       3.0334       0.0334
        395            4       3.2332      -0.7668
        396            1       1.5003       0.5003
        397            1       1.2412       0.2412
        398            2       2.2924       0.2924
        399            3       2.9053      -0.0947
        400            3       3.2302       0.2302
        401            2       2.5999       0.5999
        402            2       2.4689       0.4689
        403            3        2.768       -0.232
        404            2       1.7398      -0.2602
        405            2       2.2179       0.2179
        406            2       2.3905       0.3905
        407            4       3.9819      -0.0181
        408            4       3.9303      -0.0697
        409            3       3.2313       0.2313
        410            4       3.4058      -0.5942
        411            1       1.0062       0.0062
        412            4       3.5442      -0.4558
        413            3       2.9392      -0.0608
        414            6       5.0385      -0.9615
        415            5       4.7272      -0.2728
        416            4       3.7298      -0.2702
        417            4       3.6105      -0.3895
        418            1       1.0965       0.0965
        419            2       2.6843       0.6843
        420            6       5.2271      -0.7729
        421            3       3.2541       0.2541
        422            4       4.2992       0.2992
        423            4       3.6089      -0.3911
        424            6       4.7222      -1.2778
        425            0       0.3937       0.3937
        426            5       4.2634      -0.7366
        427            4       4.0014       0.0014
        428            3        3.365        0.365
        429            6       5.2537      -0.7463
        430            3       3.1756       0.1756
        431            4       3.3219      -0.6781
        432            3       2.2884      -0.7116
        433            5       4.4646      -0.5354
        434            4       3.9136      -0.0864
        435            4       3.8717      -0.1283
        436            6        5.604       -0.396
        437            4       3.7781      -0.2219
        438            2       2.3851       0.3851
        439            1        1.025        0.025
        440            3       3.7672       0.7672
        441            3        3.114        0.114
        442            4       3.6591      -0.3409
        443            6       5.0923      -0.9077
        444            5       4.0069      -0.9931
        445            2       1.9792      -0.0208
        446            1       1.1144       0.1144
        447            8       5.7501      -2.2499
        448            4       3.6551      -0.3449
        449            3       2.8919      -0.1081
        450            4       3.6573      -0.3427
        451            4       3.6757      -0.3243
        452            3        2.539       -0.461
        453            1       1.1029       0.1029
        454            2        3.013        1.013
        455            2       2.3328       0.3328
        456            1       1.8281       0.8281
        457            2       2.6213       0.6213
        458            3       3.1486       0.1486
        459            1       1.2383       0.2383
        460            1       1.1896       0.1896
        461            1       2.4239       1.4239
        462            3       3.3395       0.3395
        463            4       3.4604      -0.5396
        464            3       3.4364       0.4364
        465            3       3.0715       0.0715
        466            0       0.5753       0.5753
        467            1       1.0569       0.0569
        468            4       3.4687      -0.5313
        469            6        4.942       -1.058
        470            2       2.3211       0.3211
        471            3       3.5778       0.5778
        472            4       3.5328      -0.4672
        473            3       2.3176      -0.6824
        474            1       1.1484       0.1484
        475            1       1.9699       0.9699
        476            1       2.1694       1.1694
        477            2       2.2962       0.2962
        478            4       3.8288      -0.1712
        479            2       2.3466       0.3466
        480            2       1.8524      -0.1476
        481            2       1.8307      -0.1693
        482            3         3.24         0.24
        483            3       2.9395      -0.0605
