=== Run information ===

Scheme:
	RandomForest -P 100 -I 300 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1

Lagged and derived variable options:
	-F [Sottoarea_42.Prodotto_2.Vendite] -L 1 -M 365 -R 30,60,90,365 -G Sottoarea_42.Prodotto_2.Data -dayofweek -weekend

Relation:     Prodotto2_Sottoarea_42-weka.filters.unsupervised.attribute.Remove-R1-6
Instances:    870
Attributes:   4
              Sottoarea_42.Prodotto_2.Data
              Sottoarea_42.Prodotto_2.Day
              Sottoarea_42.Prodotto_2.Season
              Sottoarea_42.Prodotto_2.Vendite

Transformed training data:

              Sottoarea_42.Prodotto_2.Vendite
              DayOfWeek
              Weekend
              Sottoarea_42.Prodotto_2.Data-remapped
              Lag_Sottoarea_42.Prodotto_2.Vendite-30
              Lag_Sottoarea_42.Prodotto_2.Vendite-60
              Lag_Sottoarea_42.Prodotto_2.Vendite-90
              Lag_Sottoarea_42.Prodotto_2.Vendite-365
              Sottoarea_42.Prodotto_2.Data-remapped^2
              Sottoarea_42.Prodotto_2.Data-remapped^3
              Sottoarea_42.Prodotto_2.Data-remapped*Lag_Sottoarea_42.Prodotto_2.Vendite-30
              Sottoarea_42.Prodotto_2.Data-remapped*Lag_Sottoarea_42.Prodotto_2.Vendite-60
              Sottoarea_42.Prodotto_2.Data-remapped*Lag_Sottoarea_42.Prodotto_2.Vendite-90
              Sottoarea_42.Prodotto_2.Data-remapped*Lag_Sottoarea_42.Prodotto_2.Vendite-365

Sottoarea_42.Prodotto_2.Vendite:
RandomForest

Bagging with 300 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

=== Predictions for training data: Sottoarea_42.Prodotto_2.Vendite (10-steps ahead) ===

      inst#       actual    predicted        error
        375            5       3.8284      -1.1716
        376            1       1.2179       0.2179
        377            2       2.1828       0.1828
        378            3       3.0584       0.0584
        379            4       4.2783       0.2783
        380            3        3.469        0.469
        381            3       3.2953       0.2953
        382            0        1.613        1.613
        383            0       0.6868       0.6868
        384            3       2.8422      -0.1578
        385            4       3.9302      -0.0698
        386            5       4.7005      -0.2995
        387            6       5.4841      -0.5159
        388            5       4.6008      -0.3992
        389            3       2.7275      -0.2725
        390            3       2.6407      -0.3593
        391            2        2.291        0.291
        392            2       2.3662       0.3662
        393            4        3.889       -0.111
        394            4       4.1976       0.1976
        395            5       4.6734      -0.3266
        396            3       2.8649      -0.1351
        397            2       2.0751       0.0751
        398            2       2.2036       0.2036
        399            2       2.4378       0.4378
        400            4       3.7109      -0.2891
        401            4       4.2082       0.2082
        402            4       4.7288       0.7288
        403            4        4.075        0.075
        404            4       3.0258      -0.9742
        405            4       4.7334       0.7334
        406            2       2.4808       0.4808
        407            3       3.4186       0.4186
        408            4       4.5333       0.5333
        409            5       4.4822      -0.5178
        410            5       4.2666      -0.7334
        411            2       2.2288       0.2288
        412            2       2.3779       0.3779
        413            3        3.426        0.426
        414            3       2.9254      -0.0746
        415            7       6.3386      -0.6614
        416            4       4.1067       0.1067
        417            4       3.7114      -0.2886
        418            2       2.0657       0.0657
        419            3       2.9169      -0.0831
        420            4       4.5409       0.5409
        421            3       3.2217       0.2217
        422            4        4.879        0.879
        423            4        4.106        0.106
        424            4       4.3383       0.3383
        425            1       1.4275       0.4275
        426            2       2.4496       0.4496
        427            7       6.0482      -0.9518
        428            4       3.9667      -0.0333
        429           10       7.9807      -2.0193
        430            3       4.3905       1.3905
        431           11       8.3921      -2.6079
        432            3       2.9988      -0.0012
        433           12        9.302       -2.698
        434           10       8.1042      -1.8958
        435            6       5.3446      -0.6554
        436            9       7.9724      -1.0276
        437           11       8.4694      -2.5306
        438            8       6.2231      -1.7769
        439            1       1.3914       0.3914
        440            4       4.1333       0.1333
        441            6       5.5737      -0.4263
        442            7       5.7788      -1.2212
        443            9       7.5454      -1.4546
        444           10       8.3975      -1.6025
        445            5       4.1501      -0.8499
        446            2       2.0261       0.0261
        447            4        3.761       -0.239
        448            4       3.9871      -0.0129
        449            6        5.086       -0.914
        450            7       6.4565      -0.5435
        451           11       8.9127      -2.0873
        452            3       3.6882       0.6882
        453            2       1.9651      -0.0349
        454            3       4.1913       1.1913
        455            5       4.7518      -0.2482
        456            3       3.4675       0.4675
        457            4       4.7963       0.7963
        458            5       5.6178       0.6178
        459            3       2.5808      -0.4192
        460            2       2.1932       0.1932
        461            2       3.5003       1.5003
        462            5       4.9733      -0.0267
        463            5        4.817       -0.183
        464            5       5.0416       0.0416
        465            6       5.4854      -0.5146
        466            0       0.9578       0.9578
        467            3       2.6769      -0.3231
        468            4       3.7399      -0.2601
        469            7       5.9841      -1.0159
        470            4       4.0131       0.0131
        471            6       5.9313      -0.0687
        472            4       4.2934       0.2934
        473            3       2.9628      -0.0372
        474            2       2.0919       0.0919
        475            3       3.1606       0.1606
        476            2       3.2856       1.2856
        477            2       2.6992       0.6992
        478            6       5.9415      -0.0585
        479            6       5.3649      -0.6351
        480            3       2.8352      -0.1648
        481            2       2.5347       0.5347
        482            4       4.0044       0.0044
        483            5       4.9381      -0.0619
        484            2       2.6716       0.6716
        485            8       6.4732      -1.5268
        486            3       3.8836       0.8836
        487            1       1.8418       0.8418
        488            6       4.6408      -1.3592
        489            6        5.188       -0.812
        490            6       5.6733      -0.3267
        491            3       3.1642       0.1642
        492            7       6.3047      -0.6953
        493            5       4.8148      -0.1852
        494            3       2.5957      -0.4043
        495            2       2.2435       0.2435
        496            3       3.6007       0.6007
        497            3       3.7412       0.7412
        498            3        3.478        0.478
        499            3       3.8579       0.8579
        500            4       4.3707       0.3707
        501            1       2.1862       1.1862
        502            5       4.0432      -0.9568
        503            5       4.3705      -0.6295
        504            6       5.4089      -0.5911
        505            3       2.9556      -0.0444
        506            3       3.8635       0.8635
        507            6       5.2741      -0.7259
        508            6       4.4854      -1.5146
        509            1       1.5264       0.5264
        510            2       2.5328       0.5328
        511            5        4.731       -0.269
        512            4       4.0197       0.0197
        513            2       3.2433       1.2433
        514            4       4.2166       0.2166
        515            1       1.3343       0.3343
        516            1       1.4947       0.4947
        517            1       1.6313       0.6313
        518            8       6.7327      -1.2673
        519            2         3.05         1.05
        520            8       6.4982      -1.5018
        521            3       3.5069       0.5069
        522            0       0.8311       0.8311
        523            2       1.6189      -0.3811
        524            4       3.3972      -0.6028
        525            4       4.4213       0.4213
        526            3       3.3999       0.3999
        527            4       4.1524       0.1524
        528            3       3.3729       0.3729
        529            5       3.8628      -1.1372
        530            0       0.5777       0.5777
        531            3       2.6899      -0.3101
        532            3       4.4112       1.4112
        533            5       4.2325      -0.7675
        534            5       5.0761       0.0761
        535            4       3.9476      -0.0524
        536            0       1.2463       1.2463
        537            3       2.2115      -0.7885
        538            3       2.8969      -0.1031
        539            4       3.9263      -0.0737
        540            2       2.7501       0.7501
        541            6       4.9955      -1.0045
        542            5       4.6284      -0.3716
        543            2       2.1713       0.1713
        544            1       1.1453       0.1453
        545            2       2.2649       0.2649
        546            3       3.7301       0.7301
        547            3       3.2208       0.2208
        548            2       2.9323       0.9323
        549            4       4.1316       0.1316
        550            5       3.6841      -1.3159
        551            0       0.4949       0.4949
        552            2       2.4204       0.4204
        553           10       8.1949      -1.8051
        554            5       4.5963      -0.4037
        555            5       5.0333       0.0333
        556            4       3.9559      -0.0441
        557            3        2.447       -0.553
        558            1       0.8787      -0.1213
        559            2       2.1906       0.1906
        560            3       3.3963       0.3963
        561            3       3.2445       0.2445
        562            5       4.4017      -0.5983
        563            5       4.5784      -0.4216
        564            3       2.4323      -0.5677
        565            0       0.2642       0.2642
        566            3       2.9579      -0.0421
        567            3        3.594        0.594
        568            3       3.1786       0.1786
        569            4       3.9541      -0.0459
        570            2       2.9073       0.9073
        571            1       1.5107       0.5107
        572            1       0.9003      -0.0997
        573            1       1.3815       0.3815
        574            5        4.349       -0.651
        575            6         4.86        -1.14
        576            3       3.5004       0.5004
        577            6       5.2789      -0.7211
        578            3       2.5858      -0.4142
        579            0       0.2467       0.2467
        580            3       2.7887      -0.2113
        581            4       3.8864      -0.1136
        582            3       3.2872       0.2872
        583            6       5.3931      -0.6069
        584            3       3.5459       0.5459
        585            2       1.8783      -0.1217
        586            0       0.2652       0.2652
        587            2         2.24         0.24
        588            3        3.501        0.501
        589            4       3.6457      -0.3543
        590            4       3.7908      -0.2092
        591            3       3.3431       0.3431
        592            0       0.6125       0.6125
        593            0       0.4036       0.4036
        594            2       2.1113       0.1113
        595            5       4.4205      -0.5795
        596            2       2.7362       0.7362
        597            3       3.6267       0.6267
        598            3       3.4239       0.4239
        599            1       1.4933       0.4933
        600            1       0.8941      -0.1059
        601            2       2.1878       0.1878
        602            2       2.5933       0.5933
        603            2        2.483        0.483
        604            2       2.5351       0.5351
        605            3       3.4734       0.4734
        606            2       1.8137      -0.1863
        607            0       0.3895       0.3895
        608            1       1.4862       0.4862
        609            3       3.2051       0.2051
        610            2       2.6501       0.6501
        611            2       2.7785       0.7785
        612            4       4.0202       0.0202
        613            0       0.5403       0.5403
        614            2       1.4996      -0.5004
