=== Run information ===

Scheme:
	RandomForest -P 100 -I 300 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1

Lagged and derived variable options:
	-F [Sottoarea_12.Prodotto_1.Vendite] -L 1 -M 365 -R 30,60,90,365 -G Sottoarea_12.Prodotto_1.Data -dayofweek -weekend

Relation:     Prodotto1_Sottoarea_12-weka.filters.unsupervised.attribute.Remove-R1-6
Instances:    870
Attributes:   4
              Sottoarea_12.Prodotto_1.Data
              Sottoarea_12.Prodotto_1.Day
              Sottoarea_12.Prodotto_1.Season
              Sottoarea_12.Prodotto_1.Vendite

Transformed training data:

              Sottoarea_12.Prodotto_1.Vendite
              DayOfWeek
              Weekend
              Sottoarea_12.Prodotto_1.Data-remapped
              Lag_Sottoarea_12.Prodotto_1.Vendite-30
              Lag_Sottoarea_12.Prodotto_1.Vendite-60
              Lag_Sottoarea_12.Prodotto_1.Vendite-90
              Lag_Sottoarea_12.Prodotto_1.Vendite-365
              Sottoarea_12.Prodotto_1.Data-remapped^2
              Sottoarea_12.Prodotto_1.Data-remapped^3
              Sottoarea_12.Prodotto_1.Data-remapped*Lag_Sottoarea_12.Prodotto_1.Vendite-30
              Sottoarea_12.Prodotto_1.Data-remapped*Lag_Sottoarea_12.Prodotto_1.Vendite-60
              Sottoarea_12.Prodotto_1.Data-remapped*Lag_Sottoarea_12.Prodotto_1.Vendite-90
              Sottoarea_12.Prodotto_1.Data-remapped*Lag_Sottoarea_12.Prodotto_1.Vendite-365

Sottoarea_12.Prodotto_1.Vendite:
RandomForest

Bagging with 300 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

=== Predictions for training data: Sottoarea_12.Prodotto_1.Vendite (10-steps ahead) ===

      inst#       actual    predicted        error
        375            1        1.016        0.016
        376            0       0.1188       0.1188
        377            5        4.126       -0.874
        378            2        2.571        0.571
        379            3       3.5598       0.5598
        380            3       3.1961       0.1961
        381            6       5.1144      -0.8856
        382            1        1.231        0.231
        383            0       0.2509       0.2509
        384            5       4.4874      -0.5126
        385            4       3.5882      -0.4118
        386            6       5.7259      -0.2741
        387            6       5.3392      -0.6608
        388            4       4.1638       0.1638
        389            1       1.2241       0.2241
        390            0       0.1346       0.1346
        391            4       4.0004       0.0004
        392            3       3.6536       0.6536
        393            7       6.4584      -0.5416
        394            3       3.8887       0.8887
        395            4       4.1047       0.1047
        396            1        1.235        0.235
        397            0       0.1431       0.1431
        398            3       3.5411       0.5411
        399            6       5.2556      -0.7444
        400            7       6.5584      -0.4416
        401            4       4.2708       0.2708
        402            4        4.076        0.076
        403            1       0.9741      -0.0259
        404            0       0.0189       0.0189
        405            5       4.7066      -0.2934
        406            6        5.294       -0.706
        407            7       5.9922      -1.0078
        408            6       5.2322      -0.7678
        409            4       4.1435       0.1435
        410            1       1.1322       0.1322
        411            0       0.0853       0.0853
        412            5       4.6565      -0.3435
        413            4       4.4164       0.4164
        414            4       4.2889       0.2889
        415            3       3.3743       0.3743
        416            5       4.2738      -0.7262
        417            1       1.0024       0.0024
        418            0       0.0022       0.0022
        419            4       4.0377       0.0377
        420            6       5.3972      -0.6028
        421            5       5.4015       0.4015
        422            4       4.3584       0.3584
        423            3       3.3998       0.3998
        424            1       1.0726       0.0726
        425            0       0.0638       0.0638
        426            4        3.954       -0.046
        427            5       4.7273      -0.2727
        428            4       4.0946       0.0946
        429            5       4.8182      -0.1818
        430            4       3.7552      -0.2448
        431            1       1.0547       0.0547
        432            0       0.1621       0.1621
        433            4       3.9558      -0.0442
        434            4       4.1248       0.1248
