=== Run information ===

Scheme:
	RandomForest -P 100 -I 300 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1

Lagged and derived variable options:
	-F [Sottoarea_131.Prodotto_1.Vendite] -L 1 -M 365 -R 30,60,90,365 -G Sottoarea_131.Prodotto_1.Data -dayofweek -weekend

Relation:     Prodotto1_Sottoarea_131-weka.filters.unsupervised.attribute.Remove-R1-6
Instances:    870
Attributes:   4
              Sottoarea_131.Prodotto_1.Data
              Sottoarea_131.Prodotto_1.Day
              Sottoarea_131.Prodotto_1.Season
              Sottoarea_131.Prodotto_1.Vendite

Transformed training data:

              Sottoarea_131.Prodotto_1.Vendite
              DayOfWeek
              Weekend
              Sottoarea_131.Prodotto_1.Data-remapped
              Lag_Sottoarea_131.Prodotto_1.Vendite-30
              Lag_Sottoarea_131.Prodotto_1.Vendite-60
              Lag_Sottoarea_131.Prodotto_1.Vendite-90
              Lag_Sottoarea_131.Prodotto_1.Vendite-365
              Sottoarea_131.Prodotto_1.Data-remapped^2
              Sottoarea_131.Prodotto_1.Data-remapped^3
              Sottoarea_131.Prodotto_1.Data-remapped*Lag_Sottoarea_131.Prodotto_1.Vendite-30
              Sottoarea_131.Prodotto_1.Data-remapped*Lag_Sottoarea_131.Prodotto_1.Vendite-60
              Sottoarea_131.Prodotto_1.Data-remapped*Lag_Sottoarea_131.Prodotto_1.Vendite-90
              Sottoarea_131.Prodotto_1.Data-remapped*Lag_Sottoarea_131.Prodotto_1.Vendite-365

Sottoarea_131.Prodotto_1.Vendite:
RandomForest

Bagging with 300 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

=== Predictions for training data: Sottoarea_131.Prodotto_1.Vendite (10-steps ahead) ===

      inst#       actual    predicted        error
        375            3       2.8732      -0.1268
        376            0        0.493        0.493
        377           10       8.7884      -1.2116
        378            8       8.1306       0.1306
        379            6       6.2114       0.2114
        380            9       8.7216      -0.2784
        381           10       9.0657      -0.9343
        382            3       2.9192      -0.0808
        383            1       0.9236      -0.0764
        384            8       8.0783       0.0783
        385            9       8.7499      -0.2501
        386            5       5.9958       0.9958
        387            8       8.0334       0.0334
        388           12      10.6188      -1.3812
        389            5       4.0834      -0.9166
        390            0       0.2562       0.2562
        391            8       8.0063       0.0063
        392            7       7.0902       0.0902
        393            8       7.5446      -0.4554
        394            7       7.1432       0.1432
        395           10       9.7668      -0.2332
        396            3       3.4359       0.4359
        397            0       0.1598       0.1598
        398            8       8.0104       0.0104
        399           10       8.9681      -1.0319
        400            9       8.8542      -0.1458
        401           10       8.5898      -1.4102
        402           10       9.1637      -0.8363
        403            7       4.9886      -2.0114
        404            0       0.1473       0.1473
        405            8        7.819       -0.181
        406            6       7.0386       1.0386
        407           10       9.5379      -0.4621
        408            7       7.3469       0.3469
        409            9       8.9081      -0.0919
        410            2       2.1239       0.1239
        411            0       0.4556       0.4556
        412            8       7.6877      -0.3123
        413            7         7.37         0.37
        414            9       9.0875       0.0875
        415            9       8.4544      -0.5456
        416            7       7.5541       0.5541
        417            1       1.6544       0.6544
        418            2       1.4811      -0.5189
        419            8        8.076        0.076
        420            8       7.5406      -0.4594
        421           11      10.0405      -0.9595
        422            6       6.5883       0.5883
        423            6       6.7405       0.7405
        424            3       3.1572       0.1572
        425            1       0.9883      -0.0117
        426           10       9.1176      -0.8824
        427            5        6.162        1.162
        428            9       8.7202      -0.2798
        429            7       7.5967       0.5967
        430            9       8.5666      -0.4334
        431            2       2.4057       0.4057
        432            1       1.0494       0.0494
        433           10       9.3793      -0.6207
        434            8       7.7705      -0.2295
        435            8       8.1063       0.1063
        436            6        6.372        0.372
        437            9       7.8435      -1.1565
        438            3       2.6742      -0.3258
        439            1       0.9826      -0.0174
        440            7       7.4001       0.4001
        441           10       8.7354      -1.2646
        442            8       8.1112       0.1112
        443            6       5.9276      -0.0724
        444            7       6.0737      -0.9263
        445            4       3.2771      -0.7229
        446            1       0.8893      -0.1107
