=== Run information ===

Scheme:
	RandomForest -P 100 -I 300 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1

Lagged and derived variable options:
	-F [Sottoarea_72.Prodotto_2.Vendite] -L 1 -M 365 -R 30,60,90,365 -G Sottoarea_72.Prodotto_2.Data -dayofweek -weekend

Relation:     Prodotto2_Sottoarea_72-weka.filters.unsupervised.attribute.Remove-R1-6
Instances:    870
Attributes:   4
              Sottoarea_72.Prodotto_2.Data
              Sottoarea_72.Prodotto_2.Day
              Sottoarea_72.Prodotto_2.Season
              Sottoarea_72.Prodotto_2.Vendite

Transformed training data:

              Sottoarea_72.Prodotto_2.Vendite
              DayOfWeek
              Weekend
              Sottoarea_72.Prodotto_2.Data-remapped
              Lag_Sottoarea_72.Prodotto_2.Vendite-30
              Lag_Sottoarea_72.Prodotto_2.Vendite-60
              Lag_Sottoarea_72.Prodotto_2.Vendite-90
              Lag_Sottoarea_72.Prodotto_2.Vendite-365
              Sottoarea_72.Prodotto_2.Data-remapped^2
              Sottoarea_72.Prodotto_2.Data-remapped^3
              Sottoarea_72.Prodotto_2.Data-remapped*Lag_Sottoarea_72.Prodotto_2.Vendite-30
              Sottoarea_72.Prodotto_2.Data-remapped*Lag_Sottoarea_72.Prodotto_2.Vendite-60
              Sottoarea_72.Prodotto_2.Data-remapped*Lag_Sottoarea_72.Prodotto_2.Vendite-90
              Sottoarea_72.Prodotto_2.Data-remapped*Lag_Sottoarea_72.Prodotto_2.Vendite-365

Sottoarea_72.Prodotto_2.Vendite:
RandomForest

Bagging with 300 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

=== Predictions for training data: Sottoarea_72.Prodotto_2.Vendite (10-steps ahead) ===

      inst#       actual    predicted        error
        375            0       0.0033       0.0033
        376            0            0            0
        377            0       0.0233       0.0233
        378            0       0.0871       0.0871
        379            1       0.8155      -0.1845
        380            1       0.7695      -0.2305
        381            0       0.0549       0.0549
        382            0       0.0067       0.0067
        383            0       0.0067       0.0067
        384            0       0.0183       0.0183
        385            0       0.0325       0.0325
        386            1       0.7427      -0.2573
        387            1        0.778       -0.222
        388            0       0.1833       0.1833
        389            0         0.02         0.02
        390            0       0.0033       0.0033
        391            0        0.015        0.015
        392            0       0.0518       0.0518
        393            0       0.1708       0.1708
        394            0       0.2875       0.2875
        395            1       0.6587      -0.3413
        396            0       0.1017       0.1017
        397            0         0.01         0.01
        398            0        0.007        0.007
        399            0       0.1036       0.1036
        400            0       0.1005       0.1005
        401            0       0.0915       0.0915
        402            0       0.2942       0.2942
        403            1       0.6692      -0.3308
        404            0       0.0991       0.0991
        405            0       0.0074       0.0074
        406            1       0.7677      -0.2323
        407            1       0.6854      -0.3146
        408            0       0.1613       0.1613
        409            0       0.2647       0.2647
        410            1       0.7992      -0.2008
        411            0       0.0467       0.0467
        412            0       0.0041       0.0041
        413            0       0.1855       0.1855
        414            0       0.2166       0.2166
        415            1       0.8053      -0.1947
        416            1       0.8441      -0.1559
        417            1       0.8683      -0.1317
        418            0       0.0833       0.0833
        419            0       0.0205       0.0205
        420            1       0.8615      -0.1385
        421            1       0.9173      -0.0827
        422            1       0.7283      -0.2717
        423            1       0.8683      -0.1317
        424            1        0.785       -0.215
        425            0       0.1967       0.1967
        426            0       0.0158       0.0158
        427            0       0.2118       0.2118
        428            1       0.9531      -0.0469
        429            1        0.911       -0.089
        430            1       0.8646      -0.1354
        431            0       0.2183       0.2183
        432            1       0.6267      -0.3733
        433            0       0.0498       0.0498
        434            0       0.2686       0.2686
        435            1       0.9805      -0.0195
        436            0       0.2168       0.2168
        437            1       0.9267      -0.0733
        438            0         0.13         0.13
        439            0       0.0796       0.0796
        440            0       0.0245       0.0245
        441            1       0.8943      -0.1057
        442            1       0.9818      -0.0182
        443            0       0.3283       0.3283
        444            1       0.8618      -0.1382
        445            0         0.02         0.02
        446            0       0.0367       0.0367
        447            0       0.0838       0.0838
        448            1       0.7565      -0.2435
        449            1       0.9585      -0.0415
        450            1       0.8572      -0.1428
        451            1       0.9628      -0.0372
        452            0       0.0233       0.0233
        453            0       0.0067       0.0067
        454            0       0.0878       0.0878
        455            1       0.8073      -0.1927
        456            0       0.2429       0.2429
        457            1       0.9233      -0.0767
        458            1       0.8743      -0.1257
        459            0       0.0267       0.0267
        460            0       0.0231       0.0231
        461            0         0.01         0.01
        462            0        0.288        0.288
        463            1       0.9148      -0.0852
        464            1       0.9467      -0.0533
        465            1       0.9537      -0.0463
        466            0       0.1167       0.1167
        467            0       0.1487       0.1487
        468            0       0.0067       0.0067
        469            1       0.8975      -0.1025
        470            1       0.8877      -0.1123
        471            1       0.9556      -0.0444
