=== Run information ===

Scheme:
	RandomForest -P 100 -I 300 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1

Lagged and derived variable options:
	-F [Sottoarea_133.Prodotto_1.Vendite] -L 1 -M 365 -R 30,60,90,365 -G Sottoarea_133.Prodotto_1.Data -dayofweek -weekend

Relation:     Prodotto1_Sottoarea_133-weka.filters.unsupervised.attribute.Remove-R1-6
Instances:    870
Attributes:   4
              Sottoarea_133.Prodotto_1.Data
              Sottoarea_133.Prodotto_1.Day
              Sottoarea_133.Prodotto_1.Season
              Sottoarea_133.Prodotto_1.Vendite

Transformed training data:

              Sottoarea_133.Prodotto_1.Vendite
              DayOfWeek
              Weekend
              Sottoarea_133.Prodotto_1.Data-remapped
              Lag_Sottoarea_133.Prodotto_1.Vendite-30
              Lag_Sottoarea_133.Prodotto_1.Vendite-60
              Lag_Sottoarea_133.Prodotto_1.Vendite-90
              Lag_Sottoarea_133.Prodotto_1.Vendite-365
              Sottoarea_133.Prodotto_1.Data-remapped^2
              Sottoarea_133.Prodotto_1.Data-remapped^3
              Sottoarea_133.Prodotto_1.Data-remapped*Lag_Sottoarea_133.Prodotto_1.Vendite-30
              Sottoarea_133.Prodotto_1.Data-remapped*Lag_Sottoarea_133.Prodotto_1.Vendite-60
              Sottoarea_133.Prodotto_1.Data-remapped*Lag_Sottoarea_133.Prodotto_1.Vendite-90
              Sottoarea_133.Prodotto_1.Data-remapped*Lag_Sottoarea_133.Prodotto_1.Vendite-365

Sottoarea_133.Prodotto_1.Vendite:
RandomForest

Bagging with 300 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

=== Predictions for training data: Sottoarea_133.Prodotto_1.Vendite (10-steps ahead) ===

      inst#       actual    predicted        error
        375            2       2.0969       0.0969
        376            0       0.1359       0.1359
        377           13      10.9447      -2.0553
        378            8        7.853       -0.147
        379            8       7.8153      -0.1847
        380            9       9.1039       0.1039
        381            8       8.5046       0.5046
        382            2       2.1084       0.1084
        383            0       0.1321       0.1321
        384            9       8.5844      -0.4156
        385           10       9.5271      -0.4729
        386           12      11.0027      -0.9973
        387           10       9.7554      -0.2446
        388           10         9.41        -0.59
        389            2       2.3409       0.3409
        390            0       0.2432       0.2432
        391            9       8.6575      -0.3425
        392            8       8.1086       0.1086
        393           11      10.8068      -0.1932
        394           10        9.886       -0.114
        395            8       8.5803       0.5803
        396            2       2.2511       0.2511
        397            0       0.1489       0.1489
        398            8       8.8878       0.8878
        399            9       8.7966      -0.2034
        400           12      11.2909      -0.7091
        401            9       9.7639       0.7639
        402           10       9.7805      -0.2195
        403            4       3.6286      -0.3714
        404            0        0.174        0.174
        405           15       12.582       -2.418
        406            9       9.6917       0.6917
        407            9        9.218        0.218
        408           11       10.495       -0.505
        409           11       9.6858      -1.3142
        410            4        3.283       -0.717
        411            0       0.0785       0.0785
        412           10       9.7202      -0.2798
        413            9       9.1723       0.1723
        414           10       9.6211      -0.3789
        415           11       10.259       -0.741
        416            8       8.3814       0.3814
        417            3        2.979       -0.021
        418            0       0.4137       0.4137
        419            9       9.1013       0.1013
        420           14      12.6373      -1.3627
        421           13      11.7281      -1.2719
        422            8       8.8332       0.8332
        423            8       8.3981       0.3981
        424            3       3.1367       0.1367
        425            1       0.8598      -0.1402
        426            9       9.0912       0.0912
        427           11      10.6646      -0.3354
        428            7       8.2586       1.2586
        429            9       9.5925       0.5925
        430            8       8.3672       0.3672
        431            3       3.1332       0.1332
        432            1       0.8692      -0.1308
        433            9       9.0117       0.0117
        434           13       11.458       -1.542
        435           10        9.743       -0.257
        436           10      10.4051       0.4051
        437           13      11.2362      -1.7638
        438            3       2.9841      -0.0159
        439            0       0.1828       0.1828
        440            8       8.4648       0.4648
        441            8       8.5871       0.5871
        442           10       9.6827      -0.3173
        443            9       7.5539      -1.4461
        444           13       9.3906      -3.6094
        445            3       2.3755      -0.6245
        446            0       0.2505       0.2505
        447           10        9.224       -0.776
        448            8       7.8799      -0.1201
        449           14      11.4072      -2.5928
        450            5       7.1548       2.1548
        451            9       9.1866       0.1866
        452            3       2.9205      -0.0795
        453            1       0.8775      -0.1225
        454            8       8.3389       0.3389
        455            7       8.0483       1.0483
        456            8       9.1484       1.1484
        457           13      11.6205      -1.3795
        458            8       8.6487       0.6487
        459            2       2.2147       0.2147
        460            1       1.0092       0.0092
        461            0       3.1015       3.1015
