=== Run information ===

Scheme:
	RandomForest -P 100 -I 300 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1

Lagged and derived variable options:
	-F [Sottoarea_25.Prodotto_1.Vendite] -L 1 -M 365 -R 30,60,90,365 -G Sottoarea_25.Prodotto_1.Data -dayofweek -weekend

Relation:     Prodotto1_Sottoarea_25-weka.filters.unsupervised.attribute.Remove-R1-6
Instances:    870
Attributes:   4
              Sottoarea_25.Prodotto_1.Data
              Sottoarea_25.Prodotto_1.Day
              Sottoarea_25.Prodotto_1.Season
              Sottoarea_25.Prodotto_1.Vendite

Transformed training data:

              Sottoarea_25.Prodotto_1.Vendite
              DayOfWeek
              Weekend
              Sottoarea_25.Prodotto_1.Data-remapped
              Lag_Sottoarea_25.Prodotto_1.Vendite-30
              Lag_Sottoarea_25.Prodotto_1.Vendite-60
              Lag_Sottoarea_25.Prodotto_1.Vendite-90
              Lag_Sottoarea_25.Prodotto_1.Vendite-365
              Sottoarea_25.Prodotto_1.Data-remapped^2
              Sottoarea_25.Prodotto_1.Data-remapped^3
              Sottoarea_25.Prodotto_1.Data-remapped*Lag_Sottoarea_25.Prodotto_1.Vendite-30
              Sottoarea_25.Prodotto_1.Data-remapped*Lag_Sottoarea_25.Prodotto_1.Vendite-60
              Sottoarea_25.Prodotto_1.Data-remapped*Lag_Sottoarea_25.Prodotto_1.Vendite-90
              Sottoarea_25.Prodotto_1.Data-remapped*Lag_Sottoarea_25.Prodotto_1.Vendite-365

Sottoarea_25.Prodotto_1.Vendite:
RandomForest

Bagging with 300 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

=== Predictions for training data: Sottoarea_25.Prodotto_1.Vendite (10-steps ahead) ===

      inst#       actual    predicted        error
        375            1        1.155        0.155
        376            0       0.2248       0.2248
        377           19      13.8198      -5.1802
        378            5       6.0779       1.0779
        379           12      10.7469      -1.2531
        380            8       8.1158       0.1158
        381           10       9.1106      -0.8894
        382            0       0.7115       0.7115
        383            2       1.3653      -0.6347
        384           11       9.6988      -1.3012
        385           10       9.4177      -0.5823
        386            8       8.6585       0.6585
        387           11       9.9876      -1.0124
        388            8       7.6815      -0.3185
        389            1       1.0181       0.0181
        390            0       0.2624       0.2624
        391            6       7.3952       1.3952
        392           11       9.0349      -1.9651
        393           12      10.7104      -1.2896
        394            8       8.4404       0.4404
        395            9       8.5116      -0.4884
        396            1       1.1474       0.1474
        397            0       0.0667       0.0667
        398           10       8.8696      -1.1304
        399            5       5.7518       0.7518
        400           10        9.686       -0.314
        401           10       9.1919      -0.8081
        402            7        7.351        0.351
        403            1       1.0234       0.0234
        404            0       0.1103       0.1103
        405            9       8.1663      -0.8337
        406            5       5.7327       0.7327
        407            5       7.6002       2.6002
        408            8       8.3298       0.3298
        409           14      11.2906      -2.7094
        410            1       1.0043       0.0043
        411            0       0.2487       0.2487
        412            5       5.8232       0.8232
        413            9       8.2691      -0.7309
        414            8       8.5604       0.5604
        415            8       8.4619       0.4619
        416            6       7.0074       1.0074
        417            0       0.3809       0.3809
        418            0       0.3182       0.3182
        419           13      10.9816      -2.0184
        420            7       7.1573       0.1573
        421           16      13.5671      -2.4329
        422           11       10.368       -0.632
        423            8       7.8738      -0.1262
        424            1       1.0998       0.0998
        425            0       0.0699       0.0699
        426           12      10.4795      -1.5205
        427            5       5.4887       0.4887
        428           15      12.6512      -2.3488
        429            9       9.4944       0.4944
        430            4       5.5874       1.5874
        431            1       1.2429       0.2429
        432            0       0.2965       0.2965
        433            5       5.9782       0.9782
