=== Run information ===

Scheme:
	RandomForest -P 100 -I 300 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1

Lagged and derived variable options:
	-F [Sottoarea_41.Prodotto_2.Vendite] -L 1 -M 365 -R 30,60,90,365 -G Sottoarea_41.Prodotto_2.Data -dayofweek -weekend

Relation:     Prodotto2_Sottoarea_41-weka.filters.unsupervised.attribute.Remove-R1-6
Instances:    870
Attributes:   4
              Sottoarea_41.Prodotto_2.Data
              Sottoarea_41.Prodotto_2.Day
              Sottoarea_41.Prodotto_2.Season
              Sottoarea_41.Prodotto_2.Vendite

Transformed training data:

              Sottoarea_41.Prodotto_2.Vendite
              DayOfWeek
              Weekend
              Sottoarea_41.Prodotto_2.Data-remapped
              Lag_Sottoarea_41.Prodotto_2.Vendite-30
              Lag_Sottoarea_41.Prodotto_2.Vendite-60
              Lag_Sottoarea_41.Prodotto_2.Vendite-90
              Lag_Sottoarea_41.Prodotto_2.Vendite-365
              Sottoarea_41.Prodotto_2.Data-remapped^2
              Sottoarea_41.Prodotto_2.Data-remapped^3
              Sottoarea_41.Prodotto_2.Data-remapped*Lag_Sottoarea_41.Prodotto_2.Vendite-30
              Sottoarea_41.Prodotto_2.Data-remapped*Lag_Sottoarea_41.Prodotto_2.Vendite-60
              Sottoarea_41.Prodotto_2.Data-remapped*Lag_Sottoarea_41.Prodotto_2.Vendite-90
              Sottoarea_41.Prodotto_2.Data-remapped*Lag_Sottoarea_41.Prodotto_2.Vendite-365

Sottoarea_41.Prodotto_2.Vendite:
RandomForest

Bagging with 300 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

=== Predictions for training data: Sottoarea_41.Prodotto_2.Vendite (10-steps ahead) ===

      inst#       actual    predicted        error
        375            3         2.37        -0.63
        376            0       0.3092       0.3092
        377            2       1.8475      -0.1525
        378            2       1.9594      -0.0406
        379            2        2.198        0.198
        380            3       2.6914      -0.3086
        381            1       1.9238       0.9238
        382            0       0.5971       0.5971
        383            0       0.3864       0.3864
        384            2       1.9644      -0.0356
        385            2       2.1531       0.1531
        386            2       2.2885       0.2885
        387            3       2.9032      -0.0968
        388            4       3.5355      -0.4645
        389            2        1.851       -0.149
        390            2       1.6427      -0.3573
        391            1       1.4135       0.4135
        392            2       2.0583       0.0583
        393            3       2.6682      -0.3318
        394            2       2.5784       0.5784
        395            3       2.8963      -0.1037
        396            1       1.3966       0.3966
        397            1       1.2778       0.2778
        398            1       1.2742       0.2742
        399            1       1.3905       0.3905
        400            2       1.9696      -0.0304
        401            1         1.65         0.65
        402            4        3.858       -0.142
        403            2       1.8167      -0.1833
        404            4        2.838       -1.162
        405            2         2.13         0.13
        406            2       2.0456       0.0456
        407            3       2.7797      -0.2203
        408            3       2.9878      -0.0122
        409            3       2.9221      -0.0779
        410            2       2.1498       0.1498
        411            1         1.36         0.36
        412            1       1.3642       0.3642
        413            2       2.0324       0.0324
        414            2       2.3785       0.3785
        415            3       3.2149       0.2149
        416            4       3.7646      -0.2354
        417            3       2.5383      -0.4617
        418            1       0.9011      -0.0989
        419            2       2.1822       0.1822
        420            2       2.0882       0.0882
        421            1        1.624        0.624
        422            3       3.5321       0.5321
        423            3       2.9742      -0.0258
        424            3       2.7818      -0.2182
        425            1       1.1106       0.1106
        426            1       1.4226       0.4226
        427            2       2.3214       0.3214
        428            2       2.0629       0.0629
        429            5       4.4372      -0.5628
        430            2       2.6058       0.6058
        431            3       2.5889      -0.4111
        432            2       1.7587      -0.2413
        433            2        2.466        0.466
        434            8        5.681       -2.319
