=== Run information ===

Scheme:
	RandomForest -P 100 -I 300 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1

Lagged and derived variable options:
	-F [Sottoarea_74.Prodotto_2.Vendite] -L 1 -M 365 -R 30,60,90,365 -G Sottoarea_74.Prodotto_2.Data -dayofweek -weekend

Relation:     Prodotto2_Sottoarea_74-weka.filters.unsupervised.attribute.Remove-R1-6
Instances:    870
Attributes:   4
              Sottoarea_74.Prodotto_2.Data
              Sottoarea_74.Prodotto_2.Day
              Sottoarea_74.Prodotto_2.Season
              Sottoarea_74.Prodotto_2.Vendite

Transformed training data:

              Sottoarea_74.Prodotto_2.Vendite
              DayOfWeek
              Weekend
              Sottoarea_74.Prodotto_2.Data-remapped
              Lag_Sottoarea_74.Prodotto_2.Vendite-30
              Lag_Sottoarea_74.Prodotto_2.Vendite-60
              Lag_Sottoarea_74.Prodotto_2.Vendite-90
              Lag_Sottoarea_74.Prodotto_2.Vendite-365
              Sottoarea_74.Prodotto_2.Data-remapped^2
              Sottoarea_74.Prodotto_2.Data-remapped^3
              Sottoarea_74.Prodotto_2.Data-remapped*Lag_Sottoarea_74.Prodotto_2.Vendite-30
              Sottoarea_74.Prodotto_2.Data-remapped*Lag_Sottoarea_74.Prodotto_2.Vendite-60
              Sottoarea_74.Prodotto_2.Data-remapped*Lag_Sottoarea_74.Prodotto_2.Vendite-90
              Sottoarea_74.Prodotto_2.Data-remapped*Lag_Sottoarea_74.Prodotto_2.Vendite-365

Sottoarea_74.Prodotto_2.Vendite:
RandomForest

Bagging with 300 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

=== Predictions for training data: Sottoarea_74.Prodotto_2.Vendite (10-steps ahead) ===

      inst#       actual    predicted        error
        375            3        2.346       -0.654
        376            1       0.8686      -0.1314
        377            6       4.7807      -1.2193
        378            2       3.3687       1.3687
        379            3       2.9513      -0.0487
        380            4       3.4704      -0.5296
        381            3       2.9136      -0.0864
        382            0       1.1096       1.1096
        383            0       0.6333       0.6333
        384            3       3.4022       0.4022
        385           14       9.6682      -4.3318
        386            4       3.9071      -0.0929
        387            2       2.5087       0.5087
        388            6       4.8946      -1.1054
        389            2       1.7711      -0.2289
        390            2       1.7218      -0.2782
        391            4       3.7438      -0.2562
        392            2       3.4191       1.4191
        393            2       2.4707       0.4707
        394            3       2.9197      -0.0803
        395            3       3.2576       0.2576
        396            1       1.5855       0.5855
        397            1       1.3467       0.3467
        398            3       3.3951       0.3951
        399            4       3.9522      -0.0478
        400            3       2.8659      -0.1341
        401            3       3.0213       0.0213
        402            2       2.7377       0.7377
        403            3       3.0056       0.0056
        404            3       2.3975      -0.6025
        405            5       4.3124      -0.6876
        406            3       3.1486       0.1486
        407            3       3.1279       0.1279
        408            2       2.4643       0.4643
        409            4       3.7928      -0.2072
        410            5       4.3413      -0.6587
        411            2          1.9         -0.1
        412            2       2.3893       0.3893
        413            3       3.1365       0.1365
        414            3       2.9286      -0.0714
        415            4       3.8731      -0.1269
        416            4       3.7813      -0.2187
        417            5        4.365       -0.635
        418            1        1.255        0.255
        419            2       2.2961       0.2961
        420            4       3.8443      -0.1557
        421            3       2.9493      -0.0507
        422            4       3.9851      -0.0149
        423            4       3.8563      -0.1437
        424            4       3.6767      -0.3233
        425            1       1.3245       0.3245
        426            2       2.3312       0.3312
        427            2       2.5796       0.5796
        428            2       2.3998       0.3998
        429            5       4.7017      -0.2983
        430            2       2.8093       0.8093
        431            3       2.8733      -0.1267
        432            1       1.3098       0.3098
        433            4       3.4803      -0.5197
        434            5       4.4132      -0.5868
        435            3       3.1112       0.1112
        436            5       4.6841      -0.3159
        437            3       3.5214       0.5214
        438            2       2.4881       0.4881
        439            1         1.33         0.33
        440            2       2.1356       0.1356
        441            3       3.1768       0.1768
        442            2        2.417        0.417
        443            4       3.6648      -0.3352
        444            4       3.2955      -0.7045
        445            2        1.907       -0.093
        446            1       1.3733       0.3733
        447            1       1.6693       0.6693
        448            4       3.4602      -0.5398
        449            5       3.9723      -1.0277
        450            4       4.0202       0.0202
        451            8       6.2765      -1.7235
        452            2       2.4288       0.4288
        453            2       1.9264      -0.0736
        454            1       1.7691       0.7691
        455            3       3.1886       0.1886
        456            2        2.426        0.426
        457            3        3.615        0.615
        458            4       3.9876      -0.0124
        459            3       2.6934      -0.3066
        460            2       1.8443      -0.1557
        461            1       1.7882       0.7882
        462            3       3.1157       0.1157
        463            4       3.5592      -0.4408
        464            6       5.3266      -0.6734
        465            2       3.1305       1.1305
        466            0       0.8056       0.8056
        467            7        4.715       -2.285
        468            4       3.1944      -0.8056
        469            5       4.3205      -0.6795
        470            4       3.5365      -0.4635
        471            4       4.4311       0.4311
        472            8       6.1239      -1.8761
        473            3       2.5127      -0.4873
        474            2         2.14         0.14
        475            1       1.5443       0.5443
        476            1       1.6055       0.6055
        477            4       3.6322      -0.3678
        478            7       5.6599      -1.3401
        479            4       3.9082      -0.0918
        480            2       1.7952      -0.2048
        481            1       2.3946       1.3946
        482            3        2.872       -0.128
        483            4       3.8843      -0.1157
        484            3       3.3315       0.3315
        485            6        5.521       -0.479
        486            2        2.463        0.463
        487            2       2.1836       0.1836
        488            3       2.6333      -0.3667
        489            2       2.5809       0.5809
        490            3       3.3206       0.3206
        491            5       4.2255      -0.7745
        492            5       4.9402      -0.0598
        493            6       4.8731      -1.1269
        494            3       2.7662      -0.2338
        495            1       1.5492       0.5492
        496            4       3.9167      -0.0833
        497            5       4.6439      -0.3561
        498            1       2.0634       1.0634
        499            3       3.4085       0.4085
        500            3        3.358        0.358
        501            1       1.7779       0.7779
        502           13       8.7417      -4.2583
        503            8       5.8819      -2.1181
        504            3       3.3228       0.3228
        505            2       2.3972       0.3972
        506            5       4.3666      -0.6334
        507            4       3.7667      -0.2333
        508            5       4.1374      -0.8626
        509            1       1.3297       0.3297
        510            1        1.977        0.977
        511            5       4.6961      -0.3039
        512            3       2.7343      -0.2657
        513            2       2.6586       0.6586
        514            4       3.7173      -0.2827
        515            2       2.1433       0.1433
        516            1       1.3831       0.3831
        517            1       1.7673       0.7673
        518            4       3.3259      -0.6741
        519            2       2.3759       0.3759
        520            4       4.0219       0.0219
        521            3        3.253        0.253
        522            1       1.4233       0.4233
        523            2       1.6497      -0.3503
        524            4       3.3772      -0.6228
        525            3       3.0924       0.0924
        526            6        4.798       -1.202
        527            5       4.4861      -0.5139
        528            1       2.1637       1.1637
        529            4       2.9121      -1.0879
        530            1       1.0566       0.0566
        531            3        2.613       -0.387
        532            4         4.29         0.29
        533            2       3.0203       1.0203
        534            3       3.0015       0.0015
        535            4       3.4785      -0.5215
        536            0       0.7375       0.7375
        537            1       0.9717      -0.0283
        538            2        2.198        0.198
        539            4       4.0879       0.0879
        540            2       2.4706       0.4706
        541            4       3.7621      -0.2379
        542            3       3.0605       0.0605
        543            1       1.5804       0.5804
        544            1       0.9286      -0.0714
        545            1       1.5364       0.5364
        546            3       3.1268       0.1268
        547            4       3.4946      -0.5054
        548            2       2.4588       0.4588
        549            3       3.0625       0.0625
        550            4       2.9755      -1.0245
        551            0       0.3315       0.3315
        552            2       1.8209      -0.1791
        553            6       5.4057      -0.5943
        554            9        6.901       -2.099
        555            4       3.8995      -0.1005
        556            4       3.9459      -0.0541
        557            3       2.5694      -0.4306
        558            0       0.4333       0.4333
        559            2       2.0686       0.0686
        560            3       3.0727       0.0727
        561            3       3.0329       0.0329
        562            3       3.2475       0.2475
        563            3       3.3725       0.3725
        564            2       2.0851       0.0851
        565            0          0.3          0.3
        566            1       1.4699       0.4699
        567            5       4.2784      -0.7216
        568            2       2.4082       0.4082
        569            3       2.8836      -0.1164
        570            2       2.4256       0.4256
        571            0       0.7369       0.7369
        572            2       1.4133      -0.5867
        573            2       1.8608      -0.1392
        574            2       2.9897       0.9897
        575            2       2.3677       0.3677
        576            2       2.4177       0.4177
        577            3       3.0313       0.0313
        578            2       1.7679      -0.2321
        579            0       0.3333       0.3333
        580            3       2.4893      -0.5107
        581            3       3.2822       0.2822
        582            3       2.8155      -0.1845
        583            3       3.0589       0.0589
        584            3       3.1038       0.1038
        585            1       1.1635       0.1635
        586            0         0.31         0.31
        587            1       1.3595       0.3595
        588            1       1.5887       0.5887
        589            1       2.0343       1.0343
        590            2       2.2539       0.2539
        591            1       1.5228       0.5228
        592            1       1.2103       0.2103
        593            0       1.1108       1.1108
        594            1         1.19         0.19
        595            4       3.6901      -0.3099
        596            3       2.9117      -0.0883
        597            1       1.7818       0.7818
        598            2       2.3068       0.3068
        599            1       1.2765       0.2765
        600            0       0.1967       0.1967
        601            1         1.22         0.22
        602            2       2.7017       0.7017
        603            1       1.5534       0.5534
        604            1        1.635        0.635
        605            2       2.2932       0.2932
        606            1       1.0314       0.0314
        607            0         0.14         0.14
        608            1       1.2742       0.2742
        609            3       3.0767       0.0767
        610            5       4.1241      -0.8759
        611            2       2.7965       0.7965
        612            3       3.0798       0.0798
        613            0       0.4922       0.4922
        614            3       2.0044      -0.9956
        615            1       1.3572       0.3572
        616            3       3.1471       0.1471
        617            2       2.5781       0.5781
        618            6       4.9067      -1.0933
        619            3       3.1423       0.1423
        620            3       2.4042      -0.5958
        621            1       0.9833      -0.0167
        622            2       2.1363       0.1363
        623            3       3.1335       0.1335
        624            4       3.5166      -0.4834
        625            3       3.0412       0.0412
        626            5       4.5239      -0.4761
        627            0       0.7112       0.7112
        628            1         0.93        -0.07
        629            3       2.5859      -0.4141
        630            4       3.6353      -0.3647
        631            4       3.6112      -0.3888
        632            3       3.3893       0.3893
        633            5       4.2399      -0.7601
        634            1       1.4022       0.4022
        635            1       0.8467      -0.1533
        636            1       1.5138       0.5138
        637            2       2.6766       0.6766
        638            1       1.8603       0.8603
        639            5       4.6693      -0.3307
        640            3       3.3238       0.3238
        641            3         2.75        -0.25
        642            1       0.8833      -0.1167
        643            2       1.9008      -0.0992
        644            7       5.7768      -1.2232
        645            3       3.0205       0.0205
        646            3        3.224        0.224
        647            5       4.2044      -0.7956
        648            0         0.86         0.86
        649            1       0.9133      -0.0867
        650            4       3.1782      -0.8218
        651            5       4.1655      -0.8345
        652            3       2.9256      -0.0744
        653            6       5.3862      -0.6138
        654            4       3.8084      -0.1916
        655            2       2.1833       0.1833
        656            0       0.3067       0.3067
        657            1        1.391        0.391
        658            3        3.484        0.484
        659            3       2.9862      -0.0138
        660            4         4.29         0.29
        661            4        3.879       -0.121
        662            2       2.0639       0.0639
        663            1       1.0233       0.0233
        664            2       2.0513       0.0513
        665            4       3.6405      -0.3595
        666            3       2.8115      -0.1885
        667            5       4.8498      -0.1502
        668            3       3.1109       0.1109
        669            2       2.1464       0.1464
        670            0         0.31         0.31
        671            3       2.8785      -0.1215
        672            2       2.5809       0.5809
        673            2       2.5002       0.5002
        674            4       4.0695       0.0695
        675            3       3.3066       0.3066
