=== Run information ===

Scheme:
	RandomForest -P 100 -I 300 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1

Lagged and derived variable options:
	-F [Sottoarea_81.Prodotto_2.Vendite] -L 1 -M 365 -R 30,60,90,365 -G Sottoarea_81.Prodotto_2.Data -dayofweek -weekend

Relation:     Prodotto2_Sottoarea_81-weka.filters.unsupervised.attribute.Remove-R1-6
Instances:    870
Attributes:   4
              Sottoarea_81.Prodotto_2.Data
              Sottoarea_81.Prodotto_2.Day
              Sottoarea_81.Prodotto_2.Season
              Sottoarea_81.Prodotto_2.Vendite

Transformed training data:

              Sottoarea_81.Prodotto_2.Vendite
              DayOfWeek
              Weekend
              Sottoarea_81.Prodotto_2.Data-remapped
              Lag_Sottoarea_81.Prodotto_2.Vendite-30
              Lag_Sottoarea_81.Prodotto_2.Vendite-60
              Lag_Sottoarea_81.Prodotto_2.Vendite-90
              Lag_Sottoarea_81.Prodotto_2.Vendite-365
              Sottoarea_81.Prodotto_2.Data-remapped^2
              Sottoarea_81.Prodotto_2.Data-remapped^3
              Sottoarea_81.Prodotto_2.Data-remapped*Lag_Sottoarea_81.Prodotto_2.Vendite-30
              Sottoarea_81.Prodotto_2.Data-remapped*Lag_Sottoarea_81.Prodotto_2.Vendite-60
              Sottoarea_81.Prodotto_2.Data-remapped*Lag_Sottoarea_81.Prodotto_2.Vendite-90
              Sottoarea_81.Prodotto_2.Data-remapped*Lag_Sottoarea_81.Prodotto_2.Vendite-365

Sottoarea_81.Prodotto_2.Vendite:
RandomForest

Bagging with 300 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

=== Predictions for training data: Sottoarea_81.Prodotto_2.Vendite (10-steps ahead) ===

      inst#       actual    predicted        error
        375            2       1.4202      -0.5798
        376            0       0.0883       0.0883
        377            1        1.122        0.122
        378            1        1.443        0.443
        379            2       1.8082      -0.1918
        380            2       1.9528      -0.0472
        381            2       2.0776       0.0776
        382            0       0.6882       0.6882
        383            0       0.3012       0.3012
        384            2       1.8968      -0.1032
        385            3       2.4622      -0.5378
        386            3       2.6107      -0.3893
        387            2       2.0173       0.0173
        388            3       2.6453      -0.3547
        389            1       1.0749       0.0749
        390            1       0.8595      -0.1405
        391            1       1.0125       0.0125
        392            1        1.145        0.145
        393            1       1.2764       0.2764
        394            1       1.3315       0.3315
        395            3       2.8607      -0.1393
        396            1       1.2161       0.2161
        397            1       0.8051      -0.1949
        398            2       1.6598      -0.3402
        399            2       1.8773      -0.1227
        400            2       1.7584      -0.2416
        401            1       1.2894       0.2894
        402            2       1.8565      -0.1435
        403            2       1.8066      -0.1934
        404            1       0.7241      -0.2759
        405            1       1.2477       0.2477
        406            1       1.2501       0.2501
        407            1       1.3374       0.3374
        408            2       2.0205       0.0205
        409            2       2.3063       0.3063
        410            2       1.6922      -0.3078
        411            0       0.2648       0.2648
        412            1       1.0627       0.0627
        413            2       1.8444      -0.1556
        414            1       1.2563       0.2563
        415            2        1.977       -0.023
        416            3       2.6498      -0.3502
        417            2       1.9301      -0.0699
        418            1       0.9057      -0.0943
        419            1       1.1874       0.1874
        420            1       1.4031       0.4031
        421            2       2.0294       0.0294
        422            3       2.6732      -0.3268
        423            6       4.5383      -1.4617
        424            2       2.0523       0.0523
        425            1       0.8137      -0.1863
        426            1       1.3075       0.3075
        427            1       1.7074       0.7074
        428            1       1.4357       0.4357
        429            4       3.2476      -0.7524
        430            1       1.6023       0.6023
        431            2       1.7597      -0.2403
        432            0       0.2186       0.2186
        433            2       1.6897      -0.3103
        434            5       3.6838      -1.3162
        435            2       1.9413      -0.0587
        436            2       2.3034       0.3034
        437            3       2.5014      -0.4986
        438            4       2.8271      -1.1729
        439            0       0.2148       0.2148
        440            1         1.18         0.18
        441            2       2.1854       0.1854
        442            3       2.5139      -0.4861
        443            3        2.557       -0.443
        444            1       1.8449       0.8449
        445            2       1.5477      -0.4523
        446            0        0.328        0.328
        447            1         1.07         0.07
        448            2       1.9697      -0.0303
        449            2       1.9131      -0.0869
        450            2       1.8516      -0.1484
        451            3       2.5635      -0.4365
        452            1       1.0527       0.0527
        453            1       0.9754      -0.0246
        454            1       1.0063       0.0063
        455            2       2.1308       0.1308
        456            1       1.2865       0.2865
        457            1       1.3986       0.3986
        458            4       3.0943      -0.9057
        459            2       1.7908      -0.2092
        460            1       0.8077      -0.1923
        461            0       0.6395       0.6395
        462            2       1.9438      -0.0562
        463            3       2.4143      -0.5857
        464            2       2.1233       0.1233
        465            1       1.4295       0.4295
        466            0       0.4414       0.4414
        467            1       0.9049      -0.0951
        468            4       2.9922      -1.0078
        469            2       2.0144       0.0144
        470            1        1.354        0.354
        471            2       1.9306      -0.0694
        472            2       2.0863       0.0863
        473            2        1.646       -0.354
        474            1       0.8807      -0.1193
        475            1        1.178        0.178
        476            1       1.2173       0.2173
        477            2       1.6568      -0.3432
        478            2       1.7803      -0.2197
        479            2       1.8179      -0.1821
        480            1       0.8751      -0.1249
        481            1       0.9327      -0.0673
        482            1       1.0536       0.0536
        483            2       1.7215      -0.2785
        484            1       1.1571       0.1571
        485            1       1.3328       0.3328
        486            1       1.3232       0.3232
        487            0       0.3787       0.3787
        488            2       1.5126      -0.4874
        489            2       1.7995      -0.2005
        490            1       1.4141       0.4141
        491            2       1.8209      -0.1791
        492            2       1.8089      -0.1911
        493            2       1.9394      -0.0606
        494            1        0.891       -0.109
        495            0       0.2265       0.2265
        496            1       1.0026       0.0026
        497            1       1.2373       0.2373
        498            1       1.3375       0.3375
        499            1       1.3276       0.3276
        500            1       1.1017       0.1017
        501            0       0.4201       0.4201
        502            1       0.7566      -0.2434
        503            2       1.8327      -0.1673
        504            1       1.2103       0.2103
        505            1       1.1091       0.1091
        506            1       1.2825       0.2825
        507            2       1.7357      -0.2643
        508            1       0.8295      -0.1705
        509            0       0.2483       0.2483
        510            1       1.0175       0.0175
        511            2       1.7764      -0.2236
        512            1       1.0917       0.0917
        513            1        1.166        0.166
