=== Run information ===

Scheme:
	RandomForest -P 100 -I 300 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1

Lagged and derived variable options:
	-F [Sottoarea_84.Prodotto_2.Vendite] -L 1 -M 365 -R "30, 60, 90, 365" -G Sottoarea_84.Prodotto_2.Data -dayofweek -weekend

Relation:     Prodotto2_Sottoarea_84-weka.filters.unsupervised.attribute.Remove-R1-6
Instances:    870
Attributes:   4
              Sottoarea_84.Prodotto_2.Data
              Sottoarea_84.Prodotto_2.Day
              Sottoarea_84.Prodotto_2.Season
              Sottoarea_84.Prodotto_2.Vendite

Transformed training data:

              Sottoarea_84.Prodotto_2.Vendite
              DayOfWeek
              Weekend
              Sottoarea_84.Prodotto_2.Data-remapped
              Lag_Sottoarea_84.Prodotto_2.Vendite-30
              Lag_Sottoarea_84.Prodotto_2.Vendite-60
              Lag_Sottoarea_84.Prodotto_2.Vendite-90
              Lag_Sottoarea_84.Prodotto_2.Vendite-365
              Sottoarea_84.Prodotto_2.Data-remapped^2
              Sottoarea_84.Prodotto_2.Data-remapped^3
              Sottoarea_84.Prodotto_2.Data-remapped*Lag_Sottoarea_84.Prodotto_2.Vendite-30
              Sottoarea_84.Prodotto_2.Data-remapped*Lag_Sottoarea_84.Prodotto_2.Vendite-60
              Sottoarea_84.Prodotto_2.Data-remapped*Lag_Sottoarea_84.Prodotto_2.Vendite-90
              Sottoarea_84.Prodotto_2.Data-remapped*Lag_Sottoarea_84.Prodotto_2.Vendite-365

Sottoarea_84.Prodotto_2.Vendite:
RandomForest

Bagging with 300 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

=== Predictions for training data: Sottoarea_84.Prodotto_2.Vendite (10-steps ahead) ===

      inst#       actual    predicted        error
        375            2       1.6097      -0.3903
        376            0       0.3354       0.3354
        377            2       2.1941       0.1941
        378            2       2.9985       0.9985
        379            3       2.9436      -0.0564
        380            3       2.8764      -0.1236
        381            3       2.8581      -0.1419
        382            0       1.0207       1.0207
        383            0       0.4578       0.4578
        384            4       5.1754       1.1754
        385           16       11.765       -4.235
        386            5       4.9625      -0.0375
        387            5       5.2732       0.2732
        388            5       5.8912       0.8912
        389            3       2.8829      -0.1171
        390            1       1.2123       0.2123
        391           20      13.5554      -6.4446
        392            2       5.2192       3.2192
        393            3       3.9734       0.9734
        394            3       4.1191       1.1191
        395            4       4.7697       0.7697
        396            1       2.2716       1.2716
        397            1       1.1245       0.1245
        398            4       5.1976       1.1976
        399            6       5.6253      -0.3747
        400            3       3.7081       0.7081
        401            3       3.9414       0.9414
        402            7       6.8591      -0.1409
        403            5       4.4033      -0.5967
        404            3       2.5218      -0.4782
        405           16      11.7906      -4.2094
        406            8       7.2599      -0.7401
        407            4       4.3633       0.3633
        408            4       4.3688       0.3688
        409           14       11.446       -2.554
        410            6       4.9052      -1.0948
        411            1       1.4501       0.4501
        412            3       4.6914       1.6914
        413            7       6.9141      -0.0859
        414            8       6.5197      -1.4803
        415            5       6.3654       1.3654
        416            5       6.1491       1.1491
        417            7       5.7309      -1.2691
        418            3       2.5578      -0.4422
        419           13      10.9417      -2.0583
        420            3       3.8317       0.8317
        421            3       4.6709       1.6709
        422            5       6.7863       1.7863
        423            6       6.5405       0.5405
        424            4       4.3467       0.3467
        425            1          1.2          0.2
        426            3       3.6789       0.6789
        427            4       4.6087       0.6087
        428            3       4.4115       1.4115
        429           20      14.9093      -5.0907
        430           16      12.7737      -3.2263
        431            5       4.6166      -0.3834
        432            2       2.2841       0.2841
        433            3        3.659        0.659
        434           19      13.9641      -5.0359
        435            7       6.6587      -0.3413
        436            9       9.4599       0.4599
        437            7       7.5099       0.5099
        438            4        3.954       -0.046
        439            1        1.377        0.377
        440            2       2.5794       0.5794
        441            4       4.7202       0.7202
        442            5        5.033        0.033
        443            8       8.0802       0.0802
        444            6       5.9469      -0.0531
        445            3       3.0761       0.0761
        446            1       1.4253       0.4253
        447            2       2.9069       0.9069
        448           11       8.9259      -2.0741
        449            9       7.7309      -1.2691
        450            7       7.2368       0.2368
        451            9       8.1117      -0.8883
        452            3       2.8541      -0.1459
        453            2       1.9855      -0.0145
        454            3       4.1952       1.1952
        455            4        4.479        0.479
        456            2       3.4369       1.4369
        457            8       7.3951      -0.6049
        458            9       8.1517      -0.8483
        459            3       2.8913      -0.1087
        460            1       1.6719       0.6719
        461            0        1.202        1.202
        462            3       4.3584       1.3584
        463            6       5.8761      -0.1239
        464           10       8.6747      -1.3253
        465            4       5.8153       1.8153
        466            0       0.9361       0.9361
        467            6       4.1153      -1.8847
        468            5       4.1535      -0.8465
        469            5       4.8927      -0.1073
        470            8       6.6069      -1.3931
        471            5       6.4063       1.4063
        472            6       5.6022      -0.3978
        473            4        3.324       -0.676
        474            1       1.6672       0.6672
        475            2       2.8626       0.8626
        476            1       2.1209       1.1209
        477            3       4.1438       1.1438
        478            4       5.2477       1.2477
        479            4       4.8733       0.8733
        480            2        1.774       -0.226
        481            1       1.6006       0.6006
        482            3       3.1238       0.1238
        483           11       8.6381      -2.3619
        484            7       6.3431      -0.6569
        485           10       8.1115      -1.8885
        486            2       3.0079       1.0079
        487            1       1.2687       0.2687
        488            4       3.1093      -0.8907
        489            4       4.0468       0.0468
        490            4       4.5412       0.5412
        491            3       4.2573       1.2573
        492            8       7.0927      -0.9073
        493            6       5.6559      -0.3441
        494            4       3.1218      -0.8782
        495            1       1.3128       0.3128
        496            4       4.0356       0.0356
        497            4       5.2264       1.2264
        498           11       8.5273      -2.4727
        499            4       4.8941       0.8941
        500            6       5.6752      -0.3248
        501            1       1.8353       0.8353
        502            4       3.1864      -0.8136
        503            6       5.1092      -0.8908
        504            3         3.32         0.32
        505            3       3.8906       0.8906
        506            3       3.5761       0.5761
        507            5       5.1059       0.1059
        508            3       2.7816      -0.2184
        509            1       1.2521       0.2521
        510            3       3.1603       0.1603
        511            7       5.9375      -1.0625
        512            7       5.8282      -1.1718
        513            5        4.943       -0.057
        514            4       4.7966       0.7966
        515            1        1.122        0.122
        516            1       1.1946       0.1946
        517            2       2.5131       0.5131
        518            1       2.8169       1.8169
        519            3       3.9286       0.9286
        520            3       3.5595       0.5595
        521            3       4.1187       1.1187
        522            0         0.65         0.65
        523            2       1.8195      -0.1805
        524            5       4.9027      -0.0973
        525            3       3.5892       0.5892
        526            7       6.2448      -0.7552
        527            6       5.3097      -0.6903
        528           10       8.0319      -1.9681
        529            5       4.0333      -0.9667
        530            1       1.3428       0.3428
        531            3       2.8834      -0.1166
        532            6       5.7721      -0.2279
        533            6       5.6885      -0.3115
        534            3       3.8895       0.8895
        535            5       5.8839       0.8839
        536            1       1.6161       0.6161
        537            2        1.592       -0.408
        538            6       5.1499      -0.8501
        539            4       3.7472      -0.2528
        540            2       3.5577       1.5577
        541            6       5.4947      -0.5053
        542           12        9.133       -2.867
        543            2       1.7971      -0.2029
        544            1        1.053        0.053
        545            3       3.1783       0.1783
        546            3       3.9119       0.9119
        547           10       7.8433      -2.1567
        548            4       4.3814       0.3814
        549            5       5.4543       0.4543
        550            3        2.566       -0.434
        551            0       0.5167       0.5167
        552            2        2.712        0.712
        553            6       5.5449      -0.4551
        554            4       4.6919       0.6919
        555            5       5.1746       0.1746
        556            2       3.0193       1.0193
        557            2       1.6206      -0.3794
        558            0       0.4567       0.4567
        559            5       4.2777      -0.7223
        560            4       4.0755       0.0755
        561            4       4.0234       0.0234
        562            7       6.1695      -0.8305
        563            4       4.0876       0.0876
        564            1       1.3833       0.3833
        565            0       0.2467       0.2467
        566            2       2.0894       0.0894
        567            4       4.6418       0.6418
        568            3       3.7853       0.7853
        569            7       6.0644      -0.9356
        570            4       4.2209       0.2209
        571            1         1.23         0.23
        572            1       0.7252      -0.2748
        573            3       3.3206       0.3206
        574            3       3.4099       0.4099
        575            3       3.5749       0.5749
        576            4       4.4796       0.4796
        577            3       3.9306       0.9306
        578            1        1.259        0.259
        579            0       0.1898       0.1898
        580            5       4.1939      -0.8061
        581            4       3.9318      -0.0682
        582            5       5.0376       0.0376
        583            4       4.3028       0.3028
        584            4       3.8904      -0.1096
        585            1       1.0633       0.0633
        586            0       0.1767       0.1767
        587            2       2.3708       0.3708
        588            3       3.1867       0.1867
        589            5       4.8798      -0.1202
        590            3       3.2159       0.2159
        591            4       3.9643      -0.0357
        592            0       0.3117       0.3117
        593            0       0.4028       0.4028
        594            2       2.1934       0.1934
        595            3       3.4613       0.4613
        596            3       3.4675       0.4675
        597            2       2.9211       0.9211
        598            3       3.5827       0.5827
        599            1       1.0296       0.0296
        600            0       0.1367       0.1367
        601            1         1.81         0.81
        602            4       4.0708       0.0708
        603            2       2.9347       0.9347
        604            3        3.306        0.306
        605            2       2.5107       0.5107
        606            1       1.0733       0.0733
        607            0       0.3167       0.3167
        608            1       1.5295       0.5295
        609            3       3.0904       0.0904
        610            8       6.5715      -1.4285
        611            3       3.5936       0.5936
        612            4       4.0808       0.0808
        613            0        0.375        0.375
        614            3       2.0161      -0.9839
        615            3       2.7667      -0.2333
        616            5       4.5734      -0.4266
        617            4       3.9788      -0.0212
        618            4        3.962       -0.038
        619            3       3.5901       0.5901
        620            4       3.1494      -0.8506
        621            0       0.5093       0.5093
        622            2       2.7804       0.7804
        623            4       4.2085       0.2085
        624            4       4.0258       0.0258
        625            6       5.5887      -0.4113
        626            5       4.7941      -0.2059
        627            0       0.9767       0.9767
        628            1       0.9895      -0.0105
        629            7       5.4298      -1.5702
        630            9       7.2953      -1.7047
        631            6       4.8894      -1.1106
        632            3       3.3875       0.3875
        633            5       4.9927      -0.0073
        634            2       1.8997      -0.1003
        635            1       0.7867      -0.2133
        636            2       2.4935       0.4935
        637            2       3.1364       1.1364
        638            1       2.3365       1.3365
        639            7       5.9428      -1.0572
        640            6       5.4747      -0.5253
        641            4       3.6033      -0.3967
        642            1       0.8733      -0.1267
        643            3       2.8663      -0.1337
        644            8       7.0486      -0.9514
        645            5       4.5315      -0.4685
        646            5       5.3997       0.3997
        647            6       5.6502      -0.3498
        648            0       1.2833       1.2833
        649            1       0.9633      -0.0367
        650            4       3.2717      -0.7283
        651            5       4.9738      -0.0262
        652            2       3.1863       1.1863
        653            7       5.9783      -1.0217
        654            5       4.9538      -0.0462
        655            4       2.9196      -1.0804
        656            0         0.21         0.21
        657            2       2.5104       0.5104
        658            5       4.6484      -0.3516
        659            3       3.5399       0.5399
        660            4       4.4763       0.4763
        661            4       4.2672       0.2672
        662            4       3.9467      -0.0533
        663            0       0.1834       0.1834
        664            2       2.2372       0.2372
        665            3       3.4766       0.4766
        666            4         3.91        -0.09
        667            3       3.8309       0.8309
        668            6       5.5006      -0.4994
        669            2       2.8565       0.8565
        670            1       0.8866      -0.1134
        671            2       2.2534       0.2534
        672            2        2.992        0.992
        673            6       5.1184      -0.8816
        674            6       5.1029      -0.8971
        675            5       4.8064      -0.1936
        676            9       6.5165      -2.4835
        677            1       0.8964      -0.1036
        678            3        2.695       -0.305
        679            7       5.5847      -1.4153
        680            4       4.0797       0.0797
        681            4       4.3231       0.3231
        682            4       4.2432       0.2432
        683            1        2.153        1.153
        684            1       0.8056      -0.1944
        685            2       2.1767       0.1767
        686            4       4.1819       0.1819
        687            5       4.4977      -0.5023
        688            5       4.7199      -0.2801
        689            6       5.6455      -0.3545
        690            2       2.0431       0.0431
        691            1       0.9829      -0.0171
        692            2         2.25         0.25
        693            4       4.6575       0.6575
        694            2       2.6242       0.6242
        695            5        4.754       -0.246
        696            5       4.9965      -0.0035
        697            3       2.8595      -0.1405
        698            0         0.28         0.28
        699            2       2.2303       0.2303
        700            3       3.5288       0.5288
        701            2       2.5972       0.5972
        702            4       3.8153      -0.1847
        703            3       3.3773       0.3773
        704            1       1.2106       0.2106
        705            0         0.29         0.29
        706            1       1.8719       0.8719
        707            1       1.7097       0.7097
        708            2       2.9892       0.9892
        709            4       4.1567       0.1567
        710            3        3.383        0.383
        711            1       1.8962       0.8962
        712            1       0.8233      -0.1767
