=== Run information ===

Scheme:
	RandomForest -P 100 -I 300 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1

Lagged and derived variable options:
	-F [Sottoarea_145.Prodotto_1.Vendite] -L 1 -M 365 -R 30,60,90,365 -G Sottoarea_145.Prodotto_1.Data -dayofweek -weekend

Relation:     Prodotto1_Sottoarea_145-weka.filters.unsupervised.attribute.Remove-R1-6
Instances:    870
Attributes:   4
              Sottoarea_145.Prodotto_1.Data
              Sottoarea_145.Prodotto_1.Day
              Sottoarea_145.Prodotto_1.Season
              Sottoarea_145.Prodotto_1.Vendite

Transformed training data:

              Sottoarea_145.Prodotto_1.Vendite
              DayOfWeek
              Weekend
              Sottoarea_145.Prodotto_1.Data-remapped
              Lag_Sottoarea_145.Prodotto_1.Vendite-30
              Lag_Sottoarea_145.Prodotto_1.Vendite-60
              Lag_Sottoarea_145.Prodotto_1.Vendite-90
              Lag_Sottoarea_145.Prodotto_1.Vendite-365
              Sottoarea_145.Prodotto_1.Data-remapped^2
              Sottoarea_145.Prodotto_1.Data-remapped^3
              Sottoarea_145.Prodotto_1.Data-remapped*Lag_Sottoarea_145.Prodotto_1.Vendite-30
              Sottoarea_145.Prodotto_1.Data-remapped*Lag_Sottoarea_145.Prodotto_1.Vendite-60
              Sottoarea_145.Prodotto_1.Data-remapped*Lag_Sottoarea_145.Prodotto_1.Vendite-90
              Sottoarea_145.Prodotto_1.Data-remapped*Lag_Sottoarea_145.Prodotto_1.Vendite-365

Sottoarea_145.Prodotto_1.Vendite:
RandomForest

Bagging with 300 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

=== Predictions for training data: Sottoarea_145.Prodotto_1.Vendite (10-steps ahead) ===

      inst#       actual    predicted        error
        375            1       1.3265       0.3265
        376            0         0.19         0.19
        377           12      10.3884      -1.6116
        378           10       9.3592      -0.6408
        379            8       8.8023       0.8023
        380            9       9.6038       0.6038
        381           11       9.9236      -1.0764
        382            1        1.138        0.138
        383            0       0.0963       0.0963
        384            8       8.7671       0.7671
        385           11      10.1631      -0.8369
        386           11      10.1664      -0.8336
        387           12      11.3776      -0.6224
        388            9       8.6441      -0.3559
        389            1       1.2431       0.2431
        390            0        0.108        0.108
        391           15      13.5306      -1.4694
        392            9       9.5709       0.5709
        393           12      11.0466      -0.9534
        394            8       8.7486       0.7486
        395            9       8.8352      -0.1648
        396            0       1.0951       1.0951
        397            0       0.1427       0.1427
        398            9       9.1085       0.1085
        399           13      11.4307      -1.5693
        400            8       8.9598       0.9598
        401           10      10.0365       0.0365
        402            8       8.5718       0.5718
        403            4       3.2106      -0.7894
        404            0       0.1604       0.1604
        405           14      13.1633      -0.8367
        406            8       8.5925       0.5925
        407            9       9.3559       0.3559
        408            6       6.5459       0.5459
        409           12      10.7918      -1.2082
        410            3       2.6394      -0.3606
        411            1       0.7373      -0.2627
        412           13      12.7496      -0.2504
        413           11      10.0973      -0.9027
        414           12       11.099       -0.901
        415           11      10.1691      -0.8309
        416           11      10.5111      -0.4889
        417            1       1.6463       0.6463
        418            0       0.2062       0.2062
        419           12      11.4596      -0.5404
        420            6       7.1512       1.1512
        421            9       9.0179       0.0179
        422            9       9.1767       0.1767
        423            8       8.2308       0.2308
        424            3        2.671       -0.329
        425            0        0.221        0.221
        426           10       9.5634      -0.4366
        427           12      10.7147      -1.2853
        428            7        7.971        0.971
        429           12      11.0846      -0.9154
        430            9       8.4246      -0.5754
        431            2       2.2112       0.2112
        432            0       0.5221       0.5221
        433            7       7.6359       0.6359
        434            7       8.0985       1.0985
        435           12      11.0512      -0.9488
        436            8       8.5709       0.5709
        437           11       9.6166      -1.3834
        438            2       2.0464       0.0464
        439            0       0.3455       0.3455
        440            7        7.248        0.248
        441            8       9.0305       1.0305
        442            9       9.4958       0.4958
        443           13      11.4422      -1.5578
        444           11       9.3901      -1.6099
        445            2       1.6305      -0.3695
        446            0       0.4349       0.4349
        447            9       8.4194      -0.5806
        448           12      10.0979      -1.9021
        449           13      11.3192      -1.6808
        450            3       5.2635       2.2635
        451            9       8.3706      -0.6294
        452            2       1.9968      -0.0032
        453            1       0.9376      -0.0624
        454            4       5.7293       1.7293
        455           10       9.5071      -0.4929
        456           10       9.4049      -0.5951
        457           11      11.1401       0.1401
        458            7       7.8673       0.8673
        459            1       1.6966       0.6966
        460            1       1.0727       0.0727
        461            0       2.7121       2.7121
        462            6       7.4003       1.4003
        463            8       8.4234       0.4234
        464            9       8.8909      -0.1091
        465            8       8.6424       0.6424
        466            2       2.0587       0.0587
        467            2       1.7186      -0.2814
        468           11       9.7283      -1.2717
        469            9       9.0856       0.0856
        470           10       9.6897      -0.3103
        471            8       7.8668      -0.1332
        472            9       8.9459      -0.0541
        473            4       3.2983      -0.7017
        474            2       1.7199      -0.2801
        475            6       6.9299       0.9299
        476            7       7.3674       0.3674
        477            9        8.848       -0.152
        478           11      10.3361      -0.6639
        479           10       9.2278      -0.7722
        480            3       3.0141       0.0141
        481            1       0.8927      -0.1073
        482            9       8.8511      -0.1489
        483           13      11.4381      -1.5619
        484           10       9.8985      -0.1015
        485            8       8.8523       0.8523
        486            1       3.6649       2.6649
        487            1       1.1996       0.1996
        488            1       1.0612       0.0612
        489            7       6.7565      -0.2435
        490           11      10.6928      -0.3072
        491           11      10.5662      -0.4338
        492            7       7.7152       0.7152
        493            8       8.2069       0.2069
        494            1       1.3049       0.3049
        495            0       0.3848       0.3848
        496           11       9.8559      -1.1441
        497           18      14.5115      -3.4885
        498           10       9.7221      -0.2779
        499           11       9.2671      -1.7329
        500            9       8.7631      -0.2369
        501            1       1.7768       0.7768
        502            1       1.0912       0.0912
        503           11       9.8936      -1.1064
        504            9      10.2191       1.2191
        505            9       8.8543      -0.1457
        506            3        5.218        2.218
        507            8       8.1679       0.1679
        508            5       3.9296      -1.0704
        509            2       1.7241      -0.2759
        510            9       8.2113      -0.7887
        511           14      12.1733      -1.8267
        512            9       9.0962       0.0962
        513            8       8.1147       0.1147
        514            8       8.6438       0.6438
        515            2       1.8757      -0.1243
        516            2       1.7463      -0.2537
        517            3       5.0264       2.0264
        518            4       5.7474       1.7474
        519            4       5.5831       1.5831
        520            8       8.1217       0.1217
        521           11        10.54        -0.46
        522            4       3.3882      -0.6118
        523            2       1.9764      -0.0236
        524            9       8.6783      -0.3217
        525            9       8.8882      -0.1118
        526            8       8.5038       0.5038
        527            7       6.5659      -0.4341
        528           13      11.4703      -1.5297
        529            2       2.3671       0.3671
        530            2       1.9639      -0.0361
        531            9       8.9667      -0.0333
        532            9       9.5693       0.5693
        533            9       8.7677      -0.2323
        534            5       5.9929       0.9929
        535           10       9.6312      -0.3688
