=== Run information ===

Scheme:
	RandomForest -P 100 -I 300 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1

Lagged and derived variable options:
	-F [Sottoarea_48.Prodotto_1.Vendite] -L 1 -M 365 -R 30,60,90,365 -G Sottoarea_48.Prodotto_1.Data -dayofweek -weekend

Relation:     Prodotto1_Sottoarea_48-weka.filters.unsupervised.attribute.Remove-R1-6
Instances:    870
Attributes:   4
              Sottoarea_48.Prodotto_1.Data
              Sottoarea_48.Prodotto_1.Day
              Sottoarea_48.Prodotto_1.Season
              Sottoarea_48.Prodotto_1.Vendite

Transformed training data:

              Sottoarea_48.Prodotto_1.Vendite
              DayOfWeek
              Weekend
              Sottoarea_48.Prodotto_1.Data-remapped
              Lag_Sottoarea_48.Prodotto_1.Vendite-30
              Lag_Sottoarea_48.Prodotto_1.Vendite-60
              Lag_Sottoarea_48.Prodotto_1.Vendite-90
              Lag_Sottoarea_48.Prodotto_1.Vendite-365
              Sottoarea_48.Prodotto_1.Data-remapped^2
              Sottoarea_48.Prodotto_1.Data-remapped^3
              Sottoarea_48.Prodotto_1.Data-remapped*Lag_Sottoarea_48.Prodotto_1.Vendite-30
              Sottoarea_48.Prodotto_1.Data-remapped*Lag_Sottoarea_48.Prodotto_1.Vendite-60
              Sottoarea_48.Prodotto_1.Data-remapped*Lag_Sottoarea_48.Prodotto_1.Vendite-90
              Sottoarea_48.Prodotto_1.Data-remapped*Lag_Sottoarea_48.Prodotto_1.Vendite-365

Sottoarea_48.Prodotto_1.Vendite:
RandomForest

Bagging with 300 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

=== Predictions for training data: Sottoarea_48.Prodotto_1.Vendite (10-steps ahead) ===

      inst#       actual    predicted        error
        375            1       0.6678      -0.3322
        376            0       0.0067       0.0067
        377            2       1.6848      -0.3152
        378            2       1.9112      -0.0888
        379            3       2.5216      -0.4784
        380            1       1.5578       0.5578
        381            2       2.0027       0.0027
        382            0       0.2832       0.2832
        383            0           -0           -0
        384            1       1.3082       0.3082
        385            2       1.9587      -0.0413
        386            4       3.2932      -0.7068
        387            3       2.4617      -0.5383
        388            2       2.0002       0.0002
        389            0       0.1991       0.1991
        390            0       0.0235       0.0235
        391            1       1.2777       0.2777
        392            2       1.8008      -0.1992
        393            3       2.6706      -0.3294
        394            2       1.9846      -0.0154
        395            2       1.8427      -0.1573
        396            0       0.1701       0.1701
        397            0       0.0033       0.0033
        398            2       1.8915      -0.1085
        399            2        1.987       -0.013
        400            2       1.9349      -0.0651
        401            2       1.9329      -0.0671
        402            1       1.3787       0.3787
        403            1        0.639       -0.361
        404            0           -0           -0
        405            2       1.7281      -0.2719
        406            2       1.9914      -0.0086
        407            1       1.4561       0.4561
        408            1       1.3723       0.3723
        409            1       1.2794       0.2794
        410            0       0.1004       0.1004
        411            0       0.0315       0.0315
        412            1       1.3637       0.3637
        413            2       2.0041       0.0041
        414            2       1.9891      -0.0109
        415            2       1.8292      -0.1708
        416            2       2.0187       0.0187
        417            0       0.0272       0.0272
        418            0       0.0472       0.0472
        419            3       2.4302      -0.5698
        420            2       1.9465      -0.0535
        421            1       1.3355       0.3355
        422            2       1.9463      -0.0537
        423            1       1.1847       0.1847
        424            0       0.0497       0.0497
        425            0           -0           -0
        426            2       1.9619      -0.0381
        427            3       2.4243      -0.5757
        428            1        1.351        0.351
        429            2       2.1917       0.1917
        430            1       1.2276       0.2276
        431            0       0.1258       0.1258
        432            0        0.035        0.035
        433            1       1.2761       0.2761
        434            1       1.5535       0.5535
        435            3       2.5339      -0.4661
        436            3       2.7102      -0.2898
        437            2       1.7701      -0.2299
        438            1       0.5961      -0.4039
        439            0       0.0167       0.0167
        440            1       1.4593       0.4593
        441            2       2.1288       0.1288
        442            3       2.6097      -0.3903
        443            2       1.8292      -0.1708
        444            2       1.8288      -0.1712
        445            0       0.0664       0.0664
        446            0           -0           -0
        447            2       1.9063      -0.0937
        448            3        2.521       -0.479
        449            2       2.0948       0.0948
