=== Run information ===

Scheme:
	RandomForest -P 100 -I 300 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1

Lagged and derived variable options:
	-F [Sottoarea_128.Prodotto_1.Vendite] -L 1 -M 365 -R 30,60,90,365 -G Sottoarea_128.Prodotto_1.Data -dayofweek -weekend

Relation:     Prodotto1_Sottoarea_128-weka.filters.unsupervised.attribute.Remove-R1-6
Instances:    870
Attributes:   4
              Sottoarea_128.Prodotto_1.Data
              Sottoarea_128.Prodotto_1.Day
              Sottoarea_128.Prodotto_1.Season
              Sottoarea_128.Prodotto_1.Vendite

Transformed training data:

              Sottoarea_128.Prodotto_1.Vendite
              DayOfWeek
              Weekend
              Sottoarea_128.Prodotto_1.Data-remapped
              Lag_Sottoarea_128.Prodotto_1.Vendite-30
              Lag_Sottoarea_128.Prodotto_1.Vendite-60
              Lag_Sottoarea_128.Prodotto_1.Vendite-90
              Lag_Sottoarea_128.Prodotto_1.Vendite-365
              Sottoarea_128.Prodotto_1.Data-remapped^2
              Sottoarea_128.Prodotto_1.Data-remapped^3
              Sottoarea_128.Prodotto_1.Data-remapped*Lag_Sottoarea_128.Prodotto_1.Vendite-30
              Sottoarea_128.Prodotto_1.Data-remapped*Lag_Sottoarea_128.Prodotto_1.Vendite-60
              Sottoarea_128.Prodotto_1.Data-remapped*Lag_Sottoarea_128.Prodotto_1.Vendite-90
              Sottoarea_128.Prodotto_1.Data-remapped*Lag_Sottoarea_128.Prodotto_1.Vendite-365

Sottoarea_128.Prodotto_1.Vendite:
RandomForest

Bagging with 300 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

=== Predictions for training data: Sottoarea_128.Prodotto_1.Vendite (10-steps ahead) ===

      inst#       actual    predicted        error
        375            0       0.1211       0.1211
        376            0            0            0
        377            2       1.6526      -0.3474
        378            2       1.7549      -0.2451
        379            2       1.8355      -0.1645
        380            2       1.7774      -0.2226
        381            1        1.043        0.043
        382            0       0.1587       0.1587
        383            0        0.005        0.005
        384            1       1.2253       0.2253
        385            2       1.8576      -0.1424
        386            2       1.8988      -0.1012
        387            1       1.1434       0.1434
        388            1       1.0649       0.0649
        389            0       0.0446       0.0446
        390            0         0.01         0.01
        391            1       1.2703       0.2703
        392            2        1.729       -0.271
        393            2       1.8292      -0.1708
        394            2        1.847       -0.153
        395            1       1.0865       0.0865
        396            0       0.0352       0.0352
        397            0       0.0032       0.0032
        398            2       1.7333      -0.2667
        399            2       1.9745      -0.0255
        400            2       1.8504      -0.1496
        401            2        1.714       -0.286
        402            2       1.6464      -0.3536
        403            1       0.7023      -0.2977
        404            0            0            0
        405            2       1.8241      -0.1759
        406            1       1.1741       0.1741
        407            1       1.2117       0.2117
        408            2        1.719       -0.281
        409            1       1.1382       0.1382
        410            0       0.1058       0.1058
        411            0            0            0
        412            1       1.3023       0.3023
        413            2       1.8642      -0.1358
        414            2       1.7755      -0.2245
        415            1        1.255        0.255
        416            1       1.1528       0.1528
        417            0       0.0746       0.0746
        418            0       0.0228       0.0228
        419            2       1.7588      -0.2412
        420            2       1.8368      -0.1632
        421            2       1.9133      -0.0867
        422            1       1.0685       0.0685
        423            2       1.7201      -0.2799
        424            1       0.6432      -0.3568
        425            0       0.0265       0.0265
        426            1       1.2144       0.2144
        427            1       1.1079       0.1079
        428            2       1.7765      -0.2235
        429            1       1.1759       0.1759
        430            2        1.726       -0.274
        431            0         0.11         0.11
        432            0            0            0
        433            2        1.874       -0.126
        434            1       1.2065       0.2065
        435            2       1.9208      -0.0792
