=== Run information ===

Scheme:
	RandomForest -P 100 -I 300 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1

Lagged and derived variable options:
	-F [Sottoarea_30.Prodotto_1.Vendite] -L 1 -M 365 -R 30,60,90,365 -G Sottoarea_30.Prodotto_1.Data -dayofweek -weekend

Relation:     Prodotto1_Sottoarea_30-weka.filters.unsupervised.attribute.Remove-R1-6
Instances:    870
Attributes:   4
              Sottoarea_30.Prodotto_1.Data
              Sottoarea_30.Prodotto_1.Day
              Sottoarea_30.Prodotto_1.Season
              Sottoarea_30.Prodotto_1.Vendite

Transformed training data:

              Sottoarea_30.Prodotto_1.Vendite
              DayOfWeek
              Weekend
              Sottoarea_30.Prodotto_1.Data-remapped
              Lag_Sottoarea_30.Prodotto_1.Vendite-30
              Lag_Sottoarea_30.Prodotto_1.Vendite-60
              Lag_Sottoarea_30.Prodotto_1.Vendite-90
              Lag_Sottoarea_30.Prodotto_1.Vendite-365
              Sottoarea_30.Prodotto_1.Data-remapped^2
              Sottoarea_30.Prodotto_1.Data-remapped^3
              Sottoarea_30.Prodotto_1.Data-remapped*Lag_Sottoarea_30.Prodotto_1.Vendite-30
              Sottoarea_30.Prodotto_1.Data-remapped*Lag_Sottoarea_30.Prodotto_1.Vendite-60
              Sottoarea_30.Prodotto_1.Data-remapped*Lag_Sottoarea_30.Prodotto_1.Vendite-90
              Sottoarea_30.Prodotto_1.Data-remapped*Lag_Sottoarea_30.Prodotto_1.Vendite-365

Sottoarea_30.Prodotto_1.Vendite:
RandomForest

Bagging with 300 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

=== Predictions for training data: Sottoarea_30.Prodotto_1.Vendite (10-steps ahead) ===

      inst#       actual    predicted        error
        375            1       0.8318      -0.1682
        376            0       0.0104       0.0104
        377            4        3.772       -0.228
        378            2       2.4265       0.4265
        379            4       3.6075      -0.3925
        380            3       2.9101      -0.0899
        381            4       3.8449      -0.1551
        382            1       1.0492       0.0492
        383            0            0            0
        384            3       3.3076       0.3076
        385            4       3.6507      -0.3493
        386            3       3.3732       0.3732
        387            3       3.0133       0.0133
        388            4       3.8521      -0.1479
        389            2       1.6709      -0.3291
        390            0         0.02         0.02
        391            5       4.4267      -0.5733
        392            3       3.3452       0.3452
        393            5       4.4303      -0.5697
        394            3       3.2032       0.2032
        395            3       3.1725       0.1725
        396            1       1.1784       0.1784
        397            0            0            0
        398            3       3.3374       0.3374
        399            4       3.6137      -0.3863
        400            5       4.7972      -0.2028
        401            3       3.2504       0.2504
        402            4       3.8417      -0.1583
        403            1       0.8807      -0.1193
        404            0       0.0197       0.0197
        405            4       3.7485      -0.2515
        406            3       3.1723       0.1723
        407            5       4.8687      -0.1313
        408            5       4.3665      -0.6335
        409            5       4.4727      -0.5273
        410            1       0.8254      -0.1746
        411            0        0.053        0.053
        412            3       3.1724       0.1724
        413            2       2.4883       0.4883
        414            5       4.6516      -0.3484
        415            5       4.3028      -0.6972
        416            4       3.8552      -0.1448
        417            0       0.2944       0.2944
        418            1       0.6054      -0.3946
        419            4        4.098        0.098
        420            4       3.7637      -0.2363
        421            6       5.4145      -0.5855
        422            3       3.4745       0.4745
        423            3       3.3742       0.3742
        424            0       0.1917       0.1917
        425            0       0.0297       0.0297
        426            5       4.7253      -0.2747
        427            2       2.3626       0.3626
        428            5       4.8039      -0.1961
        429            3        3.388        0.388
        430            3       2.9099      -0.0901
        431            1       0.8009      -0.1991
        432            0       0.1999       0.1999
        433            3       3.1431       0.1431
        434            4       3.5992      -0.4008
        435            5       4.6926      -0.3074
        436            4       3.8096      -0.1904
        437            3       3.1378       0.1378
        438            1       0.8545      -0.1455
        439            0         0.08         0.08
        440            3       3.2262       0.2262
        441            3       3.2346       0.2346
        442            4       4.1883       0.1883
        443            4       3.5625      -0.4375
        444            3       2.9346      -0.0654
        445            0       0.3449       0.3449
        446            0       0.1142       0.1142
        447            4       3.6528      -0.3472
        448            4       3.5284      -0.4716
        449            4       3.7562      -0.2438
        450            2       2.5691       0.5691
        451            3       3.0983       0.0983
        452            1       0.8739      -0.1261
        453            0       0.0096       0.0096
        454            4       3.8091      -0.1909
        455            2       2.5433       0.5433
        456            4       3.8614      -0.1386
        457            3       3.4826       0.4826
        458            5       4.3755      -0.6245
        459            1       0.8557      -0.1443
        460            0            0            0
        461            1       2.1408       1.1408
        462            3       3.1075       0.1075
        463            4        4.138        0.138
        464            4       3.9619      -0.0381
        465            2       2.6273       0.6273
        466            0       0.3328       0.3328
        467            0       0.0066       0.0066
        468            5       4.9707      -0.0293
        469            8       6.3402      -1.6598
        470            5       4.6067      -0.3933
        471            5       4.4775      -0.5225
        472            5       4.7136      -0.2864
        473            1       0.7868      -0.2132
        474            0       0.0067       0.0067
        475            3       3.7087       0.7087
        476            2        2.763        0.763
        477            3       3.0744       0.0744
        478            5       4.6241      -0.3759
        479            3       3.3171       0.3171
        480            1       0.8043      -0.1957
        481            0       0.0502       0.0502
        482            5       4.3391      -0.6609
        483            4       4.0594       0.0594
        484            2       2.6355       0.6355
        485            5       4.3532      -0.6468
        486            1       1.9453       0.9453
        487            0       0.2863       0.2863
        488            0       0.1774       0.1774
        489            2       2.8888       0.8888
        490            4       4.1673       0.1673
        491            5       4.5721      -0.4279
        492            3       3.4533       0.4533
        493            5        4.706       -0.294
        494            1       0.8931      -0.1069
        495            0       0.0235       0.0235
        496            8       6.3661      -1.6339
        497            5       4.7466      -0.2534
        498            4       4.1043       0.1043
        499            5       4.5811      -0.4189
        500            4       3.9029      -0.0971
        501            1       0.8607      -0.1393
        502            1       0.7598      -0.2402
        503            6        5.536       -0.464
        504            5       4.6631      -0.3369
        505            3       3.2838       0.2838
        506            3       3.3312       0.3312
        507            4       3.8017      -0.1983
        508            1       0.9872      -0.0128
        509            0       0.0333       0.0333
        510            4       3.7138      -0.2862
        511            4       4.0483       0.0483
        512            4       3.7866      -0.2134
        513            2       2.7074       0.7074
        514            3       3.2945       0.2945
        515            1        0.899       -0.101
        516            0       0.0738       0.0738
        517            3       3.4383       0.4383
        518            2       2.5798       0.5798
        519            3       3.3039       0.3039
        520            3       3.1255       0.1255
        521            3       3.3741       0.3741
        522            1        0.813       -0.187
        523            1       0.8211      -0.1789
        524            3        3.239        0.239
        525            4       3.9919      -0.0081
        526            3       3.2915       0.2915
        527            5       4.7011      -0.2989
        528            3       3.4146       0.4146
        529            1        0.977       -0.023
        530            0        0.105        0.105
        531            4       4.0061       0.0061
        532            3       3.4534       0.4534
        533            4       3.9265      -0.0735
        534            5       5.0635       0.0635
        535            4       3.9745      -0.0255
        536            0       0.2133       0.2133
        537            0       0.0549       0.0549
        538            3       3.6226       0.6226
        539            4       4.0113       0.0113
        540            3       3.4801       0.4801
        541            8       6.3012      -1.6988
        542            6       5.0625      -0.9375
        543            1        0.775       -0.225
        544            0       0.0034       0.0034
        545           11       7.9872      -3.0128
        546            7       6.0335      -0.9665
        547            4       3.9008      -0.0992
        548            7       6.0342      -0.9658
        549            5       4.6802      -0.3198
        550            0       0.2854       0.2854
        551            0       0.0513       0.0513
        552            3       3.5399       0.5399
        553            3       3.2723       0.2723
        554            5       4.4567      -0.5433
        555            3       3.4546       0.4546
        556            4       3.7338      -0.2662
        557            0       0.3282       0.3282
        558            0       0.0567       0.0567
        559            3       3.1026       0.1026
        560            4       3.9004      -0.0996
        561            4       3.6161      -0.3839
        562            3       3.1523       0.1523
        563            3       3.4311       0.4311
        564            1       0.7458      -0.2542
        565            1       0.6261      -0.3739
        566            3       3.5136       0.5136
        567            3       3.3741       0.3741
        568            2       2.5204       0.5204
        569            3       3.0663       0.0663
        570            3       3.1729       0.1729
        571            0       0.4454       0.4454
        572            0       0.2052       0.2052
        573            3       3.2341       0.2341
        574            5       4.3015      -0.6985
        575            3       3.1334       0.1334
        576            3       3.2151       0.2151
        577            3        3.296        0.296
        578            2       1.5037      -0.4963
        579            0       0.1686       0.1686
        580            4       3.6082      -0.3918
        581            3       3.2426       0.2426
        582            2       2.3494       0.3494
        583            2       2.4455       0.4455
        584            5       4.2888      -0.7112
        585            1         0.78        -0.22
        586            0       0.0849       0.0849
        587            2       2.2401       0.2401
        588            3       2.9752      -0.0248
        589            3       2.7903      -0.2097
        590            3       3.0216       0.0216
        591            2       2.3019       0.3019
        592            0       0.1955       0.1955
        593            0         0.06         0.06
        594            2       2.2807       0.2807
        595            2       2.2806       0.2806
        596            3       2.8429      -0.1571
        597            3        2.904       -0.096
        598            2       2.3709       0.3709
        599            0       0.2264       0.2264
        600            0         0.03         0.03
        601            3       2.9002      -0.0998
        602            2       2.4943       0.4943
        603            2       2.3245       0.3245
        604            2       2.5347       0.5347
        605            2        2.581        0.581
        606            1       0.8659      -0.1341
        607            0       0.0833       0.0833
        608            3       3.5475       0.5475
        609            4       3.8785      -0.1215
        610            2       2.3687       0.3687
        611            3       3.0468       0.0468
        612            3       3.1683       0.1683
        613            1       0.8433      -0.1567
        614            1       0.7636      -0.2364
        615            4       3.7665      -0.2335
        616            5       4.4568      -0.5432
        617            3       3.1606       0.1606
        618            3       3.4448       0.4448
        619            5       4.7894      -0.2106
        620            1       0.7399      -0.2601
        621            1       0.6815      -0.3185
        622            3       3.6753       0.6753
        623            4       3.7367      -0.2633
        624            3       3.2956       0.2956
        625            6       5.3575      -0.6425
        626            7       6.3788      -0.6212
        627            0       0.2105       0.2105
        628            0       0.1167       0.1167
        629            5       4.6599      -0.3401
        630            3       3.6233       0.6233
        631            7       5.9055      -1.0945
        632            5       5.1243       0.1243
        633            6       6.4174       0.4174
        634            0       0.3339       0.3339
        635            0       0.0784       0.0784
        636            5       4.9916      -0.0084
        637            3        3.462        0.462
        638            4       4.5163       0.5163
        639            5       4.8695      -0.1305
        640           10       8.5345      -1.4655
        641            0        0.087        0.087
        642            0       0.0634       0.0634
        643            5       4.9822      -0.0178
        644            3       3.5538       0.5538
        645            5       4.6962      -0.3038
        646            5       5.2312       0.2312
        647            5       5.8413       0.8413
        648            0        0.122        0.122
        649            0       0.1233       0.1233
        650            4         4.48         0.48
        651            5       4.4578      -0.5422
        652            4       4.1163       0.1163
        653            5       5.0598       0.0598
        654            6       5.8716      -0.1284
        655            2       1.5413      -0.4587
        656            0       0.1264       0.1264
        657            6       5.5093      -0.4907
        658            4         4.29         0.29
        659            4       4.0322       0.0322
        660            6        5.525       -0.475
        661            5       5.5574       0.5574
        662            0        0.497        0.497
        663            1       0.6203      -0.3797
        664            6       5.6031      -0.3969
        665            4       4.4338       0.4338
        666            4       3.9094      -0.0906
        667            4       4.6755       0.6755
        668            6       6.0053       0.0053
        669            1       1.0474       0.0474
        670            0       0.2382       0.2382
        671            5       4.8983      -0.1017
        672            6        5.525       -0.475
        673            3       3.5544       0.5544
        674            7       6.0878      -0.9122
        675            6       5.8783      -0.1217
        676            2        1.664       -0.336
        677            0       0.1496       0.1496
        678            4       4.4117       0.4117
        679            6         5.81        -0.19
        680            5       4.7098      -0.2902
        681            5       4.7694      -0.2306
        682            8       7.3148      -0.6852
        683            1       0.9862      -0.0138
        684            0         0.07         0.07
        685            5        4.854       -0.146
        686            7       6.2548      -0.7452
        687            6       5.2127      -0.7873
        688            5       5.1497       0.1497
        689            7       6.7248      -0.2752
        690            1       1.1114       0.1114
        691            1       0.8726      -0.1274
        692            5       4.9163      -0.0837
        693            3       3.6487       0.6487
        694            4       4.3604       0.3604
        695            7       6.2051      -0.7949
        696            6       5.9862      -0.0138
        697            1       1.0269       0.0269
        698            0       0.1367       0.1367
        699            5       5.0808       0.0808
        700            4       4.3402       0.3402
        701            4        3.985       -0.015
        702            4       4.3034       0.3034
        703            6       5.9998      -0.0002
        704            1       1.2568       0.2568
        705            0       0.2137       0.2137
        706            4         4.29         0.29
        707            2       2.7333       0.7333
        708            3       3.4811       0.4811
        709            4       4.1422       0.1422
        710            5        5.392        0.392
        711            2        1.737       -0.263
        712            1       0.7288      -0.2712
        713            7       6.3071      -0.6929
        714            6       5.5723      -0.4277
        715            5       4.6436      -0.3564
        716            5       4.7624      -0.2376
        717            7       6.4163      -0.5837
        718            1        1.101        0.101
        719            1       0.7558      -0.2442
        720            6       5.6268      -0.3732
        721            4       4.4127       0.4127
        722            4       4.0565       0.0565
        723            4       4.2727       0.2727
        724            1       2.0981       1.0981
        725            0       0.4286       0.4286
        726            0       0.2077       0.2077
        727            5       4.9925      -0.0075
        728            4        4.076        0.076
        729            2       2.8531       0.8531
        730            2        2.899        0.899
        731            1       1.9417       0.9417
        732            1       1.0662       0.0662
        733            0        0.211        0.211
        734            3        3.768        0.768
        735            6       5.5679      -0.4321
        736            3        3.254        0.254
        737            5       4.7493      -0.2507
        738            5        5.625        0.625
        739            1        1.067        0.067
        740            1       0.8898      -0.1102
        741            3       3.8833       0.8833
        742            5       4.7913      -0.2087
        743            4       4.4279       0.4279
        744            5       5.1877       0.1877
        745            6       6.0933       0.0933
        746            1       1.2095       0.2095
        747            1       0.8855      -0.1145
        748            6       5.7652      -0.2348
        749            4       4.6451       0.6451
        750            6       5.5184      -0.4816
        751            6        5.746       -0.254
        752            8       7.3214      -0.6786
        753            1       1.2892       0.2892
        754            1       0.9831      -0.0169
        755            7       5.9607      -1.0393
        756            6       5.7782      -0.2218
        757            5       5.1018       0.1018
        758            7       6.5333      -0.4667
        759            7         6.95        -0.05
        760            1        1.089        0.089
        761            1       0.9414      -0.0586
        762            6         5.98        -0.02
        763            5       5.3107       0.3107
        764            4       4.6404       0.6404
        765            6       5.9165      -0.0835
        766            7       6.7877      -0.2123
        767            1       1.3852       0.3852
        768            2       1.4596      -0.5404
        769            6       5.9733      -0.0267
        770            6       5.9486      -0.0514
        771            5        4.962       -0.038
        772            4        4.751        0.751
        773            3       4.2704       1.2704
        774            3       2.5308      -0.4692
        775            0         0.29         0.29
        776            6       6.1629       0.1629
        777            6       5.7502      -0.2498
        778            4       5.1465       1.1465
        779            7       6.3465      -0.6535
        780            6       6.1168       0.1168
        781            5       4.0391      -0.9609
        782            1       0.7596      -0.2404
        783            6       5.9716      -0.0284
        784            9       7.8634      -1.1366
        785            9       7.7934      -1.2066
        786            8       7.2947      -0.7053
        787            9       8.3017      -0.6983
        788            3       2.8175      -0.1825
        789            0       0.3884       0.3884
        790            6        6.045        0.045
        791            6       6.5576       0.5576
        792           12       9.3356      -2.6644
        793            6       6.1517       0.1517
        794            8       7.8067      -0.1933
        795            2       2.1749       0.1749
        796            1       0.7932      -0.2068
        797            6         6.17         0.17
        798            6       5.9741      -0.0259
        799            5       6.0474       1.0474
        800            6       6.3083       0.3083
        801            7       7.0165       0.0165
        802            2       2.3494       0.3494
        803            0        0.324        0.324
        804           10       8.2546      -1.7454
        805            5       5.1767       0.1767
        806            7       6.7331      -0.2669
        807            8       7.3181      -0.6819
        808            7         6.98        -0.02
        809            3       3.0051       0.0051
        810            1       0.8262      -0.1738
        811            6       5.8043      -0.1957
        812            1       2.6925       1.6925
        813            6       5.8352      -0.1648
        814            7        6.576       -0.424
        815           10       8.8227      -1.1773
        816            1       1.7181       0.7181
        817            0       0.1533       0.1533
        818            1        2.965        1.965
        819            5        4.851       -0.149
        820            4       5.1108       1.1108
        821            6        6.069        0.069
        822            8       7.8541      -0.1459
        823            4       3.4848      -0.5152
        824            0       0.1998       0.1998
        825            8       6.8753      -1.1247
        826            6       5.2623      -0.7377
        827            6       5.8493      -0.1507
        828            6       5.8408      -0.1592
        829            6       6.2903       0.2903
