=== Run information ===

Scheme:
	RandomForest -P 100 -I 300 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1

Lagged and derived variable options:
	-F [Sottoarea_27.Prodotto_1.Vendite] -L 1 -M 365 -R 30,60,90,365 -G Sottoarea_27.Prodotto_1.Data -dayofweek -weekend

Relation:     Prodotto1_Sottoarea_27-weka.filters.unsupervised.attribute.Remove-R1-6
Instances:    870
Attributes:   4
              Sottoarea_27.Prodotto_1.Data
              Sottoarea_27.Prodotto_1.Day
              Sottoarea_27.Prodotto_1.Season
              Sottoarea_27.Prodotto_1.Vendite

Transformed training data:

              Sottoarea_27.Prodotto_1.Vendite
              DayOfWeek
              Weekend
              Sottoarea_27.Prodotto_1.Data-remapped
              Lag_Sottoarea_27.Prodotto_1.Vendite-30
              Lag_Sottoarea_27.Prodotto_1.Vendite-60
              Lag_Sottoarea_27.Prodotto_1.Vendite-90
              Lag_Sottoarea_27.Prodotto_1.Vendite-365
              Sottoarea_27.Prodotto_1.Data-remapped^2
              Sottoarea_27.Prodotto_1.Data-remapped^3
              Sottoarea_27.Prodotto_1.Data-remapped*Lag_Sottoarea_27.Prodotto_1.Vendite-30
              Sottoarea_27.Prodotto_1.Data-remapped*Lag_Sottoarea_27.Prodotto_1.Vendite-60
              Sottoarea_27.Prodotto_1.Data-remapped*Lag_Sottoarea_27.Prodotto_1.Vendite-90
              Sottoarea_27.Prodotto_1.Data-remapped*Lag_Sottoarea_27.Prodotto_1.Vendite-365

Sottoarea_27.Prodotto_1.Vendite:
RandomForest

Bagging with 300 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

=== Predictions for training data: Sottoarea_27.Prodotto_1.Vendite (10-steps ahead) ===

      inst#       actual    predicted        error
        375            1       1.5826       0.5826
        376            0        0.404        0.404
        377            7       6.2268      -0.7732
        378            6       5.6581      -0.3419
        379            8       6.8987      -1.1013
        380            8       7.6157      -0.3843
        381            7       6.7423      -0.2577
        382            2       2.1174       0.1174
        383            1       0.7773      -0.2227
        384            6       6.0357       0.0357
        385            6       5.6787      -0.3213
        386            9       7.7606      -1.2394
        387            8       7.3873      -0.6127
        388            7       6.7829      -0.2171
        389            3       2.6433      -0.3567
        390            0        0.291        0.291
        391           10         8.15        -1.85
        392            7       6.5427      -0.4573
        393            6       6.2959       0.2959
        394            4       4.6027       0.6027
        395            7       6.4654      -0.5346
        396            1       1.5792       0.5792
        397            0       0.2555       0.2555
        398            6       5.9991      -0.0009
        399            6       6.0425       0.0425
        400            6       5.6076      -0.3924
        401            5        5.128        0.128
        402            7       6.6508      -0.3492
        403            3       2.5151      -0.4849
        404            0       0.2531       0.2531
        405            8       7.0738      -0.9262
        406            5       5.5728       0.5728
        407            4       4.4483       0.4483
        408            7       6.6233      -0.3767
        409            5       4.7801      -0.2199
        410            2       2.1422       0.1422
        411            0       0.1099       0.1099
        412            5       5.5968       0.5968
        413            3       3.9275       0.9275
        414            4       4.2951       0.2951
        415            6       5.9147      -0.0853
        416            5       5.0993       0.0993
        417            4       3.3014      -0.6986
        418            0       0.4737       0.4737
        419            7        6.476       -0.524
        420            8       7.3409      -0.6591
        421            5          5.1          0.1
        422            8        7.087       -0.913
        423            7       6.7705      -0.2295
        424            3       2.6017      -0.3983
        425            0       0.5439       0.5439
        426            7       6.0119      -0.9881
        427            6       5.9699      -0.0301
        428            4       4.5578       0.5578
        429            6       5.6052      -0.3948
        430            8       6.8476      -1.1524
        431            3       2.7165      -0.2835
        432            2       1.6159      -0.3841
        433            5       5.2022       0.2022
        434            6       6.1262       0.1262
        435            5       5.0877       0.0877
        436            4       4.3825       0.3825
        437            7       6.7514      -0.2486
        438            2       2.1507       0.1507
        439            1       1.1051       0.1051
        440            6       5.7962      -0.2038
        441            8       7.2003      -0.7997
        442            6       5.8455      -0.1545
        443            5       4.6496      -0.3504
        444            7        5.952       -1.048
        445            3       2.3966      -0.6034
        446            2        1.742       -0.258
        447            5       4.8452      -0.1548
        448            7       6.5258      -0.4742
        449            6       5.3328      -0.6672
        450            3       3.7142       0.7142
        451            7       6.5697      -0.4303
        452            1       1.3811       0.3811
        453            1       1.0952       0.0952
        454            5          4.9         -0.1
        455            7       6.6745      -0.3255
        456            6       5.6382      -0.3618
        457            5       4.9148      -0.0852
        458            5       5.3799       0.3799
        459            1       1.1774       0.1774
        460            1       1.0731       0.0731
        461            0       1.9532       1.9532
        462            4       4.7154       0.7154
        463            7       6.1646      -0.8354
        464            4       4.1913       0.1913
        465            5       5.0344       0.0344
        466            1       1.1628       0.1628
        467            2       1.6026      -0.3974
        468            5       5.1435       0.1435
        469            6       5.4394      -0.5606
        470            5       5.3035       0.3035
        471            4       4.1421       0.1421
        472            5       5.0374       0.0374
        473            2       1.9866      -0.0134
        474            1       1.2284       0.2284
        475            5        5.029        0.029
        476            5       4.7819      -0.2181
        477            5       5.1954       0.1954
        478            5       4.7709      -0.2291
        479            7       6.0991      -0.9009
        480            1        0.956       -0.044
        481            0       0.1876       0.1876
        482            5       5.3228       0.3228
        483            4       4.4629       0.4629
        484            4       4.5517       0.5517
        485            5       4.8035      -0.1965
        486            1       2.3672       1.3672
        487            0        0.577        0.577
        488            1       1.1074       0.1074
        489            6       5.7113      -0.2887
        490            7       6.1683      -0.8317
        491            6       5.9056      -0.0944
        492            4       4.1916       0.1916
        493            4       4.3375       0.3375
        494            1       1.2144       0.2144
        495            0       0.2448       0.2448
        496            8       6.8345      -1.1655
        497            6       5.5716      -0.4284
        498            7       6.2559      -0.7441
        499            4       4.0996       0.0996
        500            4       4.3559       0.3559
        501            1       1.3131       0.3131
        502            1       1.0609       0.0609
        503            7       5.9714      -1.0286
        504            4       4.5489       0.5489
        505            4       4.5105       0.5105
        506            2       3.1765       1.1765
        507            3       3.6755       0.6755
        508            3       2.4389      -0.5611
        509            1       1.0167       0.0167
        510            2        3.383        1.383
        511            6       6.0112       0.0112
        512            6        5.418       -0.582
        513            4       3.9828      -0.0172
        514            4       4.5252       0.5252
        515            2       2.1079       0.1079
        516            2       1.5457      -0.4543
        517            3       4.1719       1.1719
        518            3       3.7954       0.7954
        519            3       3.8358       0.8358
        520            3       3.7994       0.7994
        521            5       5.0037       0.0037
        522            2       2.2341       0.2341
        523            1       1.1202       0.1202
        524            6        5.598       -0.402
        525            7       6.1679      -0.8321
        526            5       5.0278       0.0278
        527            6       5.1989      -0.8011
        528            5       5.0368       0.0368
        529            2       1.9607      -0.0393
        530            1        1.079        0.079
        531            5       5.0222       0.0222
        532            5       4.9864      -0.0136
        533            7       6.0559      -0.9441
        534            4       4.1729       0.1729
        535            8       6.6228      -1.3772
        536            1       1.3676       0.3676
        537            2       1.7292      -0.2708
        538            6       5.3291      -0.6709
        539            5       5.1247       0.1247
        540            6        5.804       -0.196
        541            4       4.2518       0.2518
