=== Run information ===

Scheme:
	RandomForest -P 100 -I 300 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1

Lagged and derived variable options:
	-F [Sottoarea_126.Prodotto_1.Vendite] -L 1 -M 365 -R 30,60,90,365 -G Sottoarea_126.Prodotto_1.Data -dayofweek -weekend

Relation:     Prodotto1_Sottoarea_126-weka.filters.unsupervised.attribute.Remove-R1-6
Instances:    870
Attributes:   4
              Sottoarea_126.Prodotto_1.Data
              Sottoarea_126.Prodotto_1.Day
              Sottoarea_126.Prodotto_1.Season
              Sottoarea_126.Prodotto_1.Vendite

Transformed training data:

              Sottoarea_126.Prodotto_1.Vendite
              DayOfWeek
              Weekend
              Sottoarea_126.Prodotto_1.Data-remapped
              Lag_Sottoarea_126.Prodotto_1.Vendite-30
              Lag_Sottoarea_126.Prodotto_1.Vendite-60
              Lag_Sottoarea_126.Prodotto_1.Vendite-90
              Lag_Sottoarea_126.Prodotto_1.Vendite-365
              Sottoarea_126.Prodotto_1.Data-remapped^2
              Sottoarea_126.Prodotto_1.Data-remapped^3
              Sottoarea_126.Prodotto_1.Data-remapped*Lag_Sottoarea_126.Prodotto_1.Vendite-30
              Sottoarea_126.Prodotto_1.Data-remapped*Lag_Sottoarea_126.Prodotto_1.Vendite-60
              Sottoarea_126.Prodotto_1.Data-remapped*Lag_Sottoarea_126.Prodotto_1.Vendite-90
              Sottoarea_126.Prodotto_1.Data-remapped*Lag_Sottoarea_126.Prodotto_1.Vendite-365

Sottoarea_126.Prodotto_1.Vendite:
RandomForest

Bagging with 300 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

=== Predictions for training data: Sottoarea_126.Prodotto_1.Vendite (10-steps ahead) ===

      inst#       actual    predicted        error
        375            1       1.0986       0.0986
        376            0       0.0327       0.0327
        377            8       6.5938      -1.4062
        378            3       3.7064       0.7064
        379            7       6.5634      -0.4366
        380            4       4.3327       0.3327
        381            8       6.5989      -1.4011
        382            1       1.0754       0.0754
        383            0       0.0317       0.0317
        384            4       4.1038       0.1038
        385            5        4.977       -0.023
        386            6       6.5784       0.5784
        387            6        6.133        0.133
        388            7       6.4506      -0.5494
        389            1       1.0905       0.0905
        390            0       0.0463       0.0463
        391            6       6.2034       0.2034
        392            5       5.2457       0.2457
        393           11        9.053       -1.947
        394            5        5.155        0.155
        395            6       5.7077      -0.2923
        396            1       1.1124       0.1124
        397            0       0.0296       0.0296
        398            8       7.0958      -0.9042
        399            5       4.9754      -0.0246
        400            7       6.5469      -0.4531
        401            9       7.8104      -1.1896
        402            4       4.6362       0.6362
        403            2       1.7553      -0.2447
        404            0       0.0407       0.0407
        405            5       5.1962       0.1962
        406            4       4.6638       0.6638
        407            8       7.6189      -0.3811
        408            7       6.6913      -0.3087
        409            4       4.4502       0.4502
        410            2       1.7497      -0.2503
        411            0       0.0672       0.0672
        412            5       5.2589       0.2589
        413            5       5.3512       0.3512
        414            4       4.7085       0.7085
        415            6       5.9529      -0.0471
        416            6       5.4782      -0.5218
        417            1       1.0328       0.0328
        418            0       0.1082       0.1082
        419            7        6.347       -0.653
        420            6       6.0645       0.0645
        421           10       8.5387      -1.4613
        422            6       6.0038       0.0038
        423            4       4.5402       0.5402
        424            2        1.714       -0.286
        425            0       0.0935       0.0935
        426            5       5.4612       0.4612
        427            5       4.9025      -0.0975
        428            7       7.2612       0.2612
        429            5       5.3137       0.3137
        430            5       4.9078      -0.0922
        431            1       1.2472       0.2472
        432            0       0.2117       0.2117
        433            6       5.8759      -0.1241
        434            8       6.8667      -1.1333
        435            7        6.642       -0.358
        436            9       7.9175      -1.0825
        437            5       5.1155       0.1155
        438            2       1.7906      -0.2094
        439            0       0.0257       0.0257
        440            6       5.9894      -0.0106
        441            8       6.9482      -1.0518
        442            6       6.1611       0.1611
        443            3       3.6065       0.6065
        444            7       5.9133      -1.0867
        445            1       0.9479      -0.0521
        446            0       0.0608       0.0608
        447            4       4.4338       0.4338
        448            5       4.9373      -0.0627
        449            8       6.7619      -1.2381
        450            5       4.9469      -0.0531
        451            7       6.1492      -0.8508
        452            1       0.9839      -0.0161
        453            0       0.2055       0.2055
        454            8       6.9495      -1.0505
        455            5       5.2003       0.2003
        456            5       5.3194       0.3194
        457            5        5.051        0.051
        458            5       4.8853      -0.1147
        459            1         0.95        -0.05
        460            1       0.6775      -0.3225
        461            0       1.8422       1.8422
        462            3       3.8683       0.8683
        463            5       5.3377       0.3377
        464            6       5.6563      -0.3437
        465            3        3.606        0.606
        466            1       1.2704       0.2704
        467            1       0.7877      -0.2123
        468            5       5.1749       0.1749
        469            5       4.7192      -0.2808
        470            4        4.491        0.491
        471            5       5.2078       0.2078
        472            4       4.1641       0.1641
        473            2       1.8232      -0.1768
        474            0       0.1948       0.1948
        475            3       4.3076       1.3076
        476            5       4.5524      -0.4476
        477            7       6.5056      -0.4944
        478            6       5.7387      -0.2613
        479            5       4.9556      -0.0444
        480            1       0.8439      -0.1561
        481            1       0.8134      -0.1866
        482            9       7.2491      -1.7509
        483            4       4.4017       0.4017
        484            6       5.9187      -0.0813
        485            5       5.1309       0.1309
        486            0       1.6772       1.6772
        487            0       0.4162       0.4162
        488            0       0.2667       0.2667
        489            5       5.3016       0.3016
        490            3       3.9686       0.9686
        491            5        5.046        0.046
        492            7        6.488       -0.512
        493            9       7.6374      -1.3626
        494            1        1.064        0.064
        495            0       0.1515       0.1515
        496            5       4.7968      -0.2032
        497            8       6.5281      -1.4719
        498            5        5.175        0.175
        499            4       4.4731       0.4731
        500            7       7.0137       0.0137
        501            0       0.4439       0.4439
        502            0       0.2094       0.2094
        503            6       5.7703      -0.2297
        504            5       5.2835       0.2835
        505            6       6.0801       0.0801
        506            5       5.1265       0.1265
        507            6       5.4952      -0.5048
        508            2       1.7306      -0.2694
        509            1       0.8425      -0.1575
        510            5       5.0433       0.0433
        511            6       5.8414      -0.1586
        512            7       6.4892      -0.5108
        513            7       6.4531      -0.5469
        514            5        5.396        0.396
        515            1       0.9502      -0.0498
        516            1       0.8201      -0.1799
        517            3       3.6722       0.6722
        518            1       2.1216       1.1216
        519            5       4.8677      -0.1323
        520            5       5.3739       0.3739
        521            6       5.4652      -0.5348
        522            2       1.8605      -0.1395
        523            1       0.9175      -0.0825
        524            7       6.3844      -0.6156
        525            3       3.5993       0.5993
        526            4       4.2633       0.2633
        527            5       5.0202       0.0202
        528            3       3.8589       0.8589
        529            2       1.5779      -0.4221
        530            0       0.2792       0.2792
        531            5       4.9859      -0.0141
        532            4       4.1075       0.1075
        533            5       5.0214       0.0214
        534            4       4.3451       0.3451
        535            4       4.2132       0.2132
        536            0       0.4732       0.4732
        537            1       0.9445      -0.0555
        538            6       5.8029      -0.1971
        539            3       3.4662       0.4662
        540            3       3.8275       0.8275
        541            6       5.3843      -0.6157
        542            6       5.4742      -0.5258
        543            2       1.7484      -0.2516
