=== Run information ===

Scheme:
	RandomForest -P 100 -I 300 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1

Lagged and derived variable options:
	-F [Sottoarea_13.Prodotto_1.Vendite] -L 1 -M 365 -R 30,60,90,365 -G Sottoarea_13.Prodotto_1.Data -dayofweek -weekend

Relation:     Prodotto1_Sottoarea_13-weka.filters.unsupervised.attribute.Remove-R1-6
Instances:    870
Attributes:   4
              Sottoarea_13.Prodotto_1.Data
              Sottoarea_13.Prodotto_1.Day
              Sottoarea_13.Prodotto_1.Season
              Sottoarea_13.Prodotto_1.Vendite

Transformed training data:

              Sottoarea_13.Prodotto_1.Vendite
              DayOfWeek
              Weekend
              Sottoarea_13.Prodotto_1.Data-remapped
              Lag_Sottoarea_13.Prodotto_1.Vendite-30
              Lag_Sottoarea_13.Prodotto_1.Vendite-60
              Lag_Sottoarea_13.Prodotto_1.Vendite-90
              Lag_Sottoarea_13.Prodotto_1.Vendite-365
              Sottoarea_13.Prodotto_1.Data-remapped^2
              Sottoarea_13.Prodotto_1.Data-remapped^3
              Sottoarea_13.Prodotto_1.Data-remapped*Lag_Sottoarea_13.Prodotto_1.Vendite-30
              Sottoarea_13.Prodotto_1.Data-remapped*Lag_Sottoarea_13.Prodotto_1.Vendite-60
              Sottoarea_13.Prodotto_1.Data-remapped*Lag_Sottoarea_13.Prodotto_1.Vendite-90
              Sottoarea_13.Prodotto_1.Data-remapped*Lag_Sottoarea_13.Prodotto_1.Vendite-365

Sottoarea_13.Prodotto_1.Vendite:
RandomForest

Bagging with 300 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

=== Predictions for training data: Sottoarea_13.Prodotto_1.Vendite (10-steps ahead) ===

      inst#       actual    predicted        error
        375            6       4.4696      -1.5304
        376            0       0.0987       0.0987
        377           14      11.4614      -2.5386
        378            9        9.199        0.199
        379            6       7.3763       1.3763
        380           11      10.7037      -0.2963
        381            8       8.7606       0.7606
        382            2       2.3777       0.3777
        383            0       0.0707       0.0707
        384           13      11.9785      -1.0215
        385            9       9.1772       0.1772
        386           10      10.0909       0.0909
        387           10       10.272        0.272
        388           16      13.6088      -2.3912
        389            2       2.3106       0.3106
        390            0       0.2055       0.2055
        391           14      11.9014      -2.0986
        392            5       6.4396       1.4396
        393           13      11.9195      -1.0805
        394            9       9.7087       0.7087
        395            8       8.8861       0.8861
        396            1       1.7449       0.7449
        397            0       0.0428       0.0428
        398            7       8.0291       1.0291
        399           10       9.8577      -0.1423
        400            9       8.8919      -0.1081
        401           18      15.3386      -2.6614
        402           11      10.7741      -0.2259
        403            2       2.1849       0.1849
        404            0       0.0915       0.0915
        405           10       9.8333      -0.1667
        406           10      10.3875       0.3875
        407           17      13.1271      -3.8729
        408           10      10.5127       0.5127
        409            9      10.2972       1.2972
        410            1       1.3866       0.3866
        411            0       0.0311       0.0311
        412            9       9.1273       0.1273
        413           11      10.4473      -0.5527
        414            7       7.8135       0.8135
        415           13      11.7048      -1.2952
        416           11      10.5245      -0.4755
        417            1       1.3615       0.3615
        418            0        0.265        0.265
        419            9       9.4508       0.4508
        420           14      13.2604      -0.7396
        421            8       8.3453       0.3453
        422           12      10.5824      -1.4176
        423           11      10.5085      -0.4915
        424            2       2.0077       0.0077
        425            0       0.2297       0.2297
        426           12      11.5046      -0.4954
        427           10      10.4064       0.4064
        428           10       9.7375      -0.2625
        429            6       7.9209       1.9209
        430            9        9.532        0.532
        431            3       3.1521       0.1521
        432            0       1.1611       1.1611
        433            9       9.4036       0.4036
        434           13       12.251       -0.749
        435           10       9.5167      -0.4833
        436           12       11.223       -0.777
        437           15      12.5732      -2.4268
        438            2       1.8701      -0.1299
        439            0       0.0906       0.0906
        440           10       9.8365      -0.1635
        441           11      11.0406       0.0406
