=== Run information ===

Scheme:
	RandomForest -P 100 -I 300 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1

Lagged and derived variable options:
	-F [Sottoarea_38.Prodotto_1.Vendite] -L 1 -M 365 -R 30,60,90,365 -G Sottoarea_38.Prodotto_1.Data -dayofweek -weekend

Relation:     Prodotto1_Sottoarea_38-weka.filters.unsupervised.attribute.Remove-R1-6
Instances:    870
Attributes:   4
              Sottoarea_38.Prodotto_1.Data
              Sottoarea_38.Prodotto_1.Day
              Sottoarea_38.Prodotto_1.Season
              Sottoarea_38.Prodotto_1.Vendite

Transformed training data:

              Sottoarea_38.Prodotto_1.Vendite
              DayOfWeek
              Weekend
              Sottoarea_38.Prodotto_1.Data-remapped
              Lag_Sottoarea_38.Prodotto_1.Vendite-30
              Lag_Sottoarea_38.Prodotto_1.Vendite-60
              Lag_Sottoarea_38.Prodotto_1.Vendite-90
              Lag_Sottoarea_38.Prodotto_1.Vendite-365
              Sottoarea_38.Prodotto_1.Data-remapped^2
              Sottoarea_38.Prodotto_1.Data-remapped^3
              Sottoarea_38.Prodotto_1.Data-remapped*Lag_Sottoarea_38.Prodotto_1.Vendite-30
              Sottoarea_38.Prodotto_1.Data-remapped*Lag_Sottoarea_38.Prodotto_1.Vendite-60
              Sottoarea_38.Prodotto_1.Data-remapped*Lag_Sottoarea_38.Prodotto_1.Vendite-90
              Sottoarea_38.Prodotto_1.Data-remapped*Lag_Sottoarea_38.Prodotto_1.Vendite-365

Sottoarea_38.Prodotto_1.Vendite:
RandomForest

Bagging with 300 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

=== Predictions for training data: Sottoarea_38.Prodotto_1.Vendite (10-steps ahead) ===

      inst#       actual    predicted        error
        375            0       0.4557       0.4557
        376            0       0.0433       0.0433
        377            2       1.7905      -0.2095
        378            1       1.4602       0.4602
        379            2       1.8038      -0.1962
        380            2       1.9652      -0.0348
        381            1       1.3537       0.3537
        382            1       1.1215       0.1215
        383            0        0.028        0.028
        384            2       1.8659      -0.1341
        385            3       2.3504      -0.6496
        386            2       1.9667      -0.0333
        387            3       2.7951      -0.2049
        388            2       2.1866       0.1866
        389            1       1.1948       0.1948
        390            0       0.0779       0.0779
        391            3       2.6067      -0.3933
        392            2       2.0826       0.0826
        393            1       1.7022       0.7022
        394            3       2.6753      -0.3247
        395            4        3.287       -0.713
        396            2       1.6154      -0.3846
        397            0       0.0607       0.0607
        398            2       1.8665      -0.1335
        399            2       2.0793       0.0793
        400            2       2.0067       0.0067
        401            2       2.1001       0.1001
        402            2       2.1929       0.1929
        403            2       1.6467      -0.3533
        404            0       0.0491       0.0491
        405            3       2.6263      -0.3737
        406            1       1.4918       0.4918
        407            3       2.8022      -0.1978
        408            4       3.3236      -0.6764
        409            3       2.9486      -0.0514
        410            2       1.6489      -0.3511
        411            0       0.0347       0.0347
        412            1       1.3745       0.3745
        413            3       2.6164      -0.3836
        414            3       2.9354      -0.0646
        415            3       2.8035      -0.1965
        416            3       2.9598      -0.0402
        417            1       1.0157       0.0157
        418            0       0.0367       0.0367
        419            2       1.9533      -0.0467
        420            2       2.0341       0.0341
        421            3       2.8013      -0.1987
        422            2       2.1954       0.1954
        423            2       2.3553       0.3553
        424            1       0.9635      -0.0365
        425            0       0.0905       0.0905
        426            3       2.5514      -0.4486
        427            2       2.0794       0.0794
        428            3       2.8857      -0.1143
        429            2       2.2877       0.2877
        430            3       2.9224      -0.0776
        431            1        1.052        0.052
        432            0        0.194        0.194
        433            1       1.3873       0.3873
